거래금액,거래유형,건축년도,년,단지,매도자,매수자,법정동,시군구,월세금액,월,일,전용면적,중개사소재지,지번,지역코드,층
"24,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,17.59, ,48-2,11140,13
"25,100", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,9
"25,100", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,9
"25,800", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,12
"25,800", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,12
"24,400", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,3
"24,900", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,5
"23,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,3
"23,900", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,5
"24,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,7
"24,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,4
"24,800", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,18.6, ,48-2,11140,8
"25,400", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,3
"25,400", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,7
"25,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,3
"25,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,4
"25,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,4
"25,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,4
"26,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,5
"26,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,5
"26,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,5
"26,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,6
"26,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,6
"26,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,6
"26,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,6
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,7
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,7
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,7
"26,800", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,2
"27,200", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,8
"28,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.28, ,48-2,11140,2
"25,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,4
"25,300", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,4
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,5
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,5
"26,900", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,6
"26,900", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,6
"27,200", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,7
"27,400", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,8
"28,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,20.84, ,48-2,11140,10
"24,400", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,21.52, ,48-2,11140,3
"26,600", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,21.52, ,48-2,11140,7
"26,800", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,21.52, ,48-2,11140,2
"56,700", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,41.29, ,48-2,11140,11
"59,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,41.41, ,48-2,11140,13
"59,000", ,2007,2021,명동 엠퍼스트플레이스, , , 충무로2가,중구,존재하지 않음,10,21,41.41, ,48-2,11140,13
"35,200", ,2009,2021,아도라타워, , , 장충동2가,중구,존재하지 않음,10,14,49.76, ,173-2,11140,6
"7,500", ,1999,2021,광희동금호트윈 오피스텔, , , 광희동1가,중구,존재하지 않음,10,20,19.8, ,89-1,11140,7
"13,900", ,2005,2021,대성을지로오피스텔, , , 을지로5가,중구,존재하지 않음,10,6,25.49, ,77-2,11140,11
"12,200", ,2004,2021,삼성골드캐슬, , , 을지로5가,중구,존재하지 않음,10,7,19.92, ,273-2,11140,4
"13,500", ,2004,2021,삼성골드캐슬, , , 을지로5가,중구,존재하지 않음,10,14,20.18, ,273-2,11140,7
"11,000", ,2003,2021,정건벨라지오오피스텔, , , 을지로5가,중구,존재하지 않음,10,26,21.94, ,20-1,11140,8
"13,750", ,2003,2021,정건벨라지오오피스텔, , , 을지로5가,중구,존재하지 않음,10,28,29.76, ,20-1,11140,7
"24,000", ,2013,2021,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,10,22,28.1, ,49,11140,15
"36,000", ,2013,2021,엘크루 메트로시티, , , 충무로3가,중구,존재하지 않음,10,23,44.55, ,49,11140,7
"29,792", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,10,1,22.29, ,251-10,11140,9
"30,000", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,10,20,22.29, ,251-10,11140,9
"30,992", ,2020,2021,(251-10), , , 신당동,중구,존재하지 않음,10,20,22.29, ,251-10,11140,11
"28,500", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,10,5,34.61, ,13-1,11140,21
"59,600", ,2014,2021,청계천 두산위브더제니스, , , 흥인동,중구,존재하지 않음,10,18,59.9075, ,13-1,11140,9
"30,000", ,2014,2021,다올 노블리움 B동, , , 황학동,중구,존재하지 않음,10,8,56.15, ,1744-1,11140,2
"16,500", ,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,10,9,22.52, ,819,11140,17
"14,200", ,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,10,11,23.06, ,819,11140,2
"12,400", ,2013,2021,한양 I-Class, , , 황학동,중구,존재하지 않음,10,14,19.05, ,787,11140,5
"14,200", ,2014,2021,황학동 복합시설(DUO302), , , 황학동,중구,존재하지 않음,10,16,23.06, ,819,11140,2
"25,456", ,2021,2021,한양립스 이노와이즈, , , 황학동,중구,존재하지 않음,10,19,21.715, ,1257,11140,9
"42,500", ,2016,2021,덕수궁롯데캐슬, , , 순화동,중구,존재하지 않음,10,29,41.1445, ,217,11140,3
"28,500", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,10,40.22, ,25-10,11140,5
"27,000", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,11,40.22, ,25-10,11140,10
"30,000", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,12,44.94, ,25-10,11140,4
"28,500", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,12,41.55, ,25-10,11140,5
"28,200", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,14,41.55, ,25-10,11140,11
"33,000", ,2005,2021,바비엥-2, , , 의주로1가,중구,존재하지 않음,10,23,44.94, ,25-10,11140,13
"100,000", ,2003,2021,바비엥-1, , , 의주로1가,중구,존재하지 않음,10,27,126.59, ,32-2,11140,14
"120,000", ,2003,2021,바비엥-1, , , 의주로1가,중구,존재하지 않음,10,29,138.56, ,32-2,11140,15
"84,500", ,2006,2021,브라운스톤서울, , , 중림동,중구,존재하지 않음,10,16,62.82, ,355,11140,18
"19,500", ,1990,2021,(339-4), , , 후암동,용산구,존재하지 않음,10,2,34.38, ,339-4,11170,3
"22,000", ,1990,2021,(339-4), , , 후암동,용산구,존재하지 않음,10,5,34.38, ,339-4,11170,6
"20,000", ,1990,2021,(339-4), , , 후암동,용산구,존재하지 않음,10,22,34.38, ,339-4,11170,6
"26,000", ,2004,2021,갈월동 에이트리움, , , 갈월동,용산구,존재하지 않음,10,14,34.21, ,101-49,11170,18
"33,380", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,25.37, ,56,11170,4
"34,620", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,28.33, ,56,11170,2
"35,070", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,28.33, ,56,11170,4
"35,280", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,28.33, ,56,11170,7
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,21.71, ,56,11170,26
"42,980", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,1,29.95, ,56,11170,4
"35,350", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,27.42, ,56,11170,4
"34,620", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,28.33, ,56,11170,2
"34,850", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,28.33, ,56,11170,3
"35,350", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,27.42, ,56,11170,4
"35,140", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,27.42, ,56,11170,3
"35,140", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,2,27.42, ,56,11170,3
"34,620", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,3,28.33, ,56,11170,2
"34,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,4,27.42, ,56,11170,2
"40,720", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,6,29.95, ,56,11170,28
"34,760", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,8,27.42, ,56,11170,24
"30,400", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,8,25.48, ,56,11170,3
"34,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,8,27.42, ,56,11170,2
"35,350", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,8,27.42, ,56,11170,4
"34,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,9,27.42, ,56,11170,2
"35,140", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,12,27.42, ,56,11170,3
"33,920", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,12,27.69, ,56,11170,27
"33,150", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,14,25.37, ,56,11170,2
"33,280", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,14,27.42, ,56,11170,16
"28,980", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,14,21.51, ,56,11170,28
"42,500", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,15,29.95, ,56,11170,27
"28,530", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,15,21.71, ,56,11170,26
"41,150", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,16,29.61, ,56,11170,23
"26,910", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,16,21.51, ,56,11170,16
"24,800", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,18,21.52, ,56,11170,16
"28,250", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,18,21.71, ,56,11170,17
"35,140", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,18,27.42, ,56,11170,3
"41,570", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,18,29.61, ,56,11170,2
"42,440", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,18,29.95, ,56,11170,2
"42,000", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,22,29.95, ,56,11170,12
"42,720", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,25,29.95, ,56,11170,3
"44,000", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,27,29.95, ,56,11170,25
"35,500", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,29,25.37, ,56,11170,26
"38,490", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,30,29.61, ,56,11170,2
"39,300", ,2015,2021,트윈시티 남산, , , 동자동,용산구,존재하지 않음,10,30,29.95, ,56,11170,2
"26,800", ,2004,2021,서울역풍림아이원플러스, , , 서계동,용산구,존재하지 않음,10,1,27.95, ,219-17,11170,5
"27,500", ,2004,2021,서울역풍림아이원플러스, , , 서계동,용산구,존재하지 않음,10,28,28.11, ,219-17,11170,7
"20,500", ,2020,2021,용산 다올 노블리움, , , 청파동3가,용산구,존재하지 않음,10,27,18.09, ,80-6,11170,10
"20,500", ,2020,2021,용산 다올 노블리움, , , 청파동3가,용산구,존재하지 않음,10,27,18.09, ,80-6,11170,10
"33,900", ,2019,2021,하람 휴, , , 원효로1가,용산구,존재하지 않음,10,7,27.27, ,28-10,11170,2
"23,300", ,2004,2021,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,10,15,37.17, ,112-4,11170,10
"17,800", ,2004,2021,디아뜨 센트럴, , , 원효로1가,용산구,존재하지 않음,10,16,25.5, ,112-4,11170,15
"51,925", ,2021,2021,금강프라임 타워, , , 원효로3가,용산구,존재하지 않음,10,1,39.95, ,43-1,11170,9
"28,060", ,2021,2021,용산 클라우드 나인 오피스텔, , , 원효로3가,용산구,존재하지 않음,10,27,18.7263, ,277-13,11170,10
"19,000", ,2013,2021,용산큐브, , , 문배동,용산구,존재하지 않음,10,1,17.46, ,24-4,11170,9
"29,000", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,10,2,29.9, ,11-10,11170,8
"15,000", ,2012,2021,프라임펠리스, , , 문배동,용산구,존재하지 않음,10,2,18.55, ,24-8,11170,4
"23,100", ,2005,2021,이안 용산1차, , , 문배동,용산구,존재하지 않음,10,5,30.04, ,7-6,11170,1
"35,000", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,10,6,37.48, ,11-10,11170,5
"40,500", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,10,12,37.24, ,11-10,11170,6
"44,000", ,2018,2021,G&P 용산파크, , , 문배동,용산구,존재하지 않음,10,13,39.07, ,11-34,11170,4
"18,900", ,2013,2021,용산큐브, , , 문배동,용산구,존재하지 않음,10,15,17.46, ,24-4,11170,4
"23,400", ,2005,2021,이안 용산1차, , , 문배동,용산구,존재하지 않음,10,25,30.04, ,7-6,11170,5
"59,000", ,2015,2021,용산KCC웰츠타워, , , 문배동,용산구,존재하지 않음,10,29,53.53, ,11-10,11170,6
"28,000", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,10,10,28.46, ,50-1,11170,8
"28,000", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,10,13,28.46, ,50-1,11170,11
"47,000", ,2005,2021,용산파크자이, , , 한강로1가,용산구,존재하지 않음,10,21,37.26, ,50-1,11170,33
"33,000", ,2005,2021,한강현대하이엘, , , 한강로2가,용산구,존재하지 않음,10,1,41.82, ,2-36,11170,3
"29,800", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,10,1,30.35, ,2-8,11170,4
"23,500", ,2004,2021,대우디오빌한강로오피스텔, , , 한강로2가,용산구,존재하지 않음,10,5,22.05, ,312-4,11170,18
"24,500", ,2004,2021,대우디오빌한강로오피스텔, , , 한강로2가,용산구,존재하지 않음,10,18,23.85, ,312-4,11170,16
"38,000", ,2012,2021,위너스타워, , , 한강로2가,용산구,존재하지 않음,10,18,30.27, ,2-132,11170,2
"29,700", ,2005,2021,한강로벽산메가트리움, , , 한강로2가,용산구,존재하지 않음,10,23,32.15, ,2-8,11170,23
"79,000", ,2017,2021,용산푸르지오써밋, , , 한강로2가,용산구,존재하지 않음,10,23,46.289, ,420,11170,36
"28,000", ,2004,2021,한강대우트럼프월드3, , , 한강로3가,용산구,존재하지 않음,10,15,25.59, ,65-230,11170,15
"69,000", ,2004,2021,한강대우트럼프월드3, , , 한강로3가,용산구,존재하지 않음,10,19,49.66, ,65-230,11170,12
"26,800", ,2006,2021,지에스 한강에클라트, , , 한강로3가,용산구,존재하지 않음,10,22,40.86, ,16-85,11170,8
"20,000", ,2003,2021,디에스오피스텔, , , 한남동,용산구,존재하지 않음,10,9,23.46, ,257-1,11170,3
"33,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,1,31.01, ,1070,11200,16
"34,800", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,3,32.53, ,1070,11200,17
"35,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,5,32.53, ,1070,11200,24
"19,000", ,2017,2021,동인드림힐스, , , 하왕십리동,성동구,존재하지 않음,10,7,19.24, ,890-181,11200,4
"35,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,11,32.53, ,1070,11200,20
"33,900", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,13,32.53, ,1070,11200,17
"32,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,18,32.53, ,1070,11200,7
"14,000", ,2011,2021,리오파크 오피스텔, , , 하왕십리동,성동구,존재하지 않음,10,18,24.07, ,898-2,11200,4
"35,000", ,2016,2021,센트라스, , , 하왕십리동,성동구,존재하지 않음,10,29,32.53, ,1070,11200,10
"17,700", ,1998,2021,신한넥스텔, , , 도선동,성동구,존재하지 않음,10,22,39.258, ,14,11200,4
"15,400", ,2004,2021,성동샤르망, , , 행당동,성동구,존재하지 않음,10,4,26.22, ,192-29,11200,5
"23,000", ,2006,2021,왕십리역이스타빌, , , 행당동,성동구,존재하지 않음,10,7,29.43, ,287-15,11200,12
"37,700", ,2004,2021,한남 더 리버 오피스텔, , , 옥수동,성동구,존재하지 않음,10,7,39.89, ,475,11200,7
"34,700", ,2004,2021,이에스에이리버하우스, , , 성수동1가,성동구,존재하지 않음,10,4,39.15, ,13-12,11200,4
"37,000", ,2004,2021,이에스에이리버하우스, , , 성수동1가,성동구,존재하지 않음,10,6,39.15, ,13-12,11200,5
"40,000", ,2004,2021,이에스에이리버하우스, , , 성수동1가,성동구,존재하지 않음,10,20,39.15, ,13-12,11200,12
"18,000", ,2005,2021,뚝섬리버빌, , , 성수동1가,성동구,존재하지 않음,10,23,29, ,13-117,11200,2
"16,000", ,2003,2021,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,10,7,28.08, ,277-37,11200,8
"15,900", ,2003,2021,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,10,12,28.08, ,277-37,11200,6
"13,500", ,2013,2021,성수동램킨중흥S클래스오피스텔, , , 성수동2가,성동구,존재하지 않음,10,18,18.33, ,277-101,11200,6
"16,000", ,2003,2021,성원상떼뷰오피스텔, , , 성수동2가,성동구,존재하지 않음,10,25,28.08, ,277-37,11200,7
"14,700", ,2016,2021,서희스타힐스리버파크, , , 용답동,성동구,존재하지 않음,10,1,20.21, ,238-12,11200,11
"13,650", ,2016,2021,서희스타힐스리버파크, , , 용답동,성동구,존재하지 않음,10,1,21.9, ,238-12,11200,5
"9,990", ,1991,2021,삼호오피스텔, , , 용답동,성동구,존재하지 않음,10,5,26.25, ,236-5,11200,8
"19,500", ,2020,2021,용답동 큐브스테이트, , , 용답동,성동구,존재하지 않음,10,16,17.72, ,229-11,11200,8
"19,500", ,2020,2021,정익제이타워2차, , , 중곡동,광진구,존재하지 않음,10,9,15.93, ,639-6,11215,10
"20,700", ,2018,2021,정익제이타워1차, , , 중곡동,광진구,존재하지 않음,10,23,16.22, ,639-4,11215,12
"15,900", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,10,7,32.19, ,253-19,11215,3
"32,000", ,2015,2021,솔렌시아2, , , 구의동,광진구,존재하지 않음,10,9,46.94, ,236-25,11215,2
"15,800", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,10,19,32.19, ,253-19,11215,7
"23,000", ,2017,2021,(199-8), , , 구의동,광진구,존재하지 않음,10,21,27.03, ,199-8,11215,9
"23,000", ,2002,2021,다성리버텔, , , 구의동,광진구,존재하지 않음,10,26,33.97, ,218-12,11215,6
"51,000", ,1991,2021,(547-8), , , 구의동,광진구,존재하지 않음,10,27,89.24, ,547-8,11215,9
"17,400", ,2003,2021,센트럴빌, , , 구의동,광진구,존재하지 않음,10,29,32.19, ,253-19,11215,8
"21,000", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,10,1,26.73, ,102,11215,5
"38,500", ,1991,2021,학산코스모스텔, , , 광장동,광진구,존재하지 않음,10,16,95.33, ,110,11215,2
"20,800", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,10,19,26.73, ,102,11215,5
"42,000", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,10,23,45.36, ,102,11215,10
"42,000", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,10,23,45.36, ,102,11215,10
"13,500", ,1991,2021,현대골든텔, , , 광장동,광진구,존재하지 않음,10,26,23.07, ,102,11215,8
"119,000", ,2005,2021,광장동 이노빌 오피스텔, , , 광장동,광진구,존재하지 않음,10,30,95.28, ,530-7,11215,6
"55,000", ,2021,2021,자양 호반써밋, , , 자양동,광진구,존재하지 않음,10,12,29.9377, ,861,11215,15
"28,000", ,2021,2021,자양 호반써밋, , , 자양동,광진구,존재하지 않음,10,23,18.7434, ,861,11215,12
"28,500", ,2014,2021,타워더모스트광진아크로텔, , , 자양동,광진구,존재하지 않음,10,28,30.61, ,779,11215,9
