갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2013,신규,21.12~22.12,2021,종로 동광모닝스카이,숭인동,"2,000",종로구,11,47,9,19.95, , ,1421-1,11110,5
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"23,000",종로구,11,14,9,22.28, , ,1368,11110,9
 ,2013,신규,21.12~22.12,2021,(1392),숭인동,"12,000",종로구,11,0,10,20.18, , ,1392,11110,3
 ,2021,신규,21.11~23.11,2021,숭인한성아펠시티,숭인동,"12,000",종로구,11,50,10,21.45, , ,1368,11110,6
 ,2004,신규,21.11~22.11,2021,종로대우디오빌,숭인동,"1,000",종로구,11,65,10,29.65, , ,310,11110,4
 ,2013,신규,21.12~23.12,2021,종로 아인스빌,숭인동,"3,000",종로구,11,40,11,17.88, , ,1392-1,11110,5
 ,2014,신규,21.12~22.12,2021,숭인한양LEEPS,숭인동,"1,000",종로구,11,50,13,17.07, , ,1421-2,11110,17
 ,2020,신규,21.11~23.11,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,11,0,13,27.18, , ,217-16,11110,6
사용,2017,갱신,21.11~23.11,2021,블루빌,숭인동,"24,000",종로구,11,0,13,44.74,"23,000", ,243,11110,2
 ,2020,신규,21.12~23.12,2021,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,11,0,13,27.18, , ,217-16,11110,3
 ,2021,신규,21.12~22.12,2021,숭인한성아펠시티,숭인동,"2,000",종로구,11,85,14,20.51, , ,1368,11110,12
 ,2004,신규,21.11~22.11,2021,종로대우디오빌,숭인동,500,종로구,11,70,15,29.65, , ,310,11110,11
 ,2021,신규,21.12~23.01,2021,숭인한성아펠시티,숭인동,"18,000",종로구,11,30,17,21.45, , ,1368,11110,12
 ,2013,신규,21.11~22.11,2021,(1392),숭인동,"1,000",종로구,11,49,17,18.64, , ,1392,11110,8
 ,2005,신규,21.12~22.12,2021,동양파라빌,숭인동,500,종로구,11,60,18,27.09, , ,1388,11110,9
 ,2020,신규,21.12~22.12,2021,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,11,0,18,26.97, , ,217-16,11110,3
 ,2013,신규,21.11~22.11,2021,종로 동광모닝스카이,숭인동,500,종로구,11,55,18,19.95, , ,1421-1,11110,8
 ,2021, , ,2021,숭인한성아펠시티,숭인동,"12,000",종로구,11,53,18,20.51, , ,1368,11110,11
 ,2021, , ,2021,숭인한성아펠시티,숭인동,"16,000",종로구,11,50,19,20.51, , ,1368,11110,15
 ,2005,신규,21.12~22.12,2021,경일오피스텔,숭인동,"1,000",종로구,11,45,19,18.82, , ,1367,11110,6
 ,2021, , ,2021,숭인한성아펠시티,숭인동,"25,000",종로구,11,0,20,22.28, , ,1368,11110,4
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"24,000",종로구,11,0,20,21.45, , ,1368,11110,12
 ,2005,신규,21.12~22.12,2021,동양파라빌,숭인동,500,종로구,11,58,22,24.93, , ,1388,11110,3
 ,2020,신규,21.12~23.12,2021,헤스티아,숭인동,"12,000",종로구,11,0,22,13.12, , ,317-48,11110,17
 ,2021,신규,21.12~23.03,2021,숭인한성아펠시티,숭인동,"20,000",종로구,11,27,22,21.45, , ,1368,11110,17
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"26,000",종로구,11,0,23,22.28, , ,1368,11110,5
 ,2021,신규,21.12~24.12,2021,숭인한성아펠시티,숭인동,"16,000",종로구,11,35,24,21.45, , ,1368,11110,13
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"15,000",종로구,11,30,24,20.51, , ,1368,11110,16
 ,2016,신규,21.12~23.12,2021,아폴리움 오피스텔,숭인동,"12,000",종로구,11,0,24,16.31, , ,201-7,11110,9
 ,2004,신규,21.12~22.12,2021,종로대우디오빌,숭인동,"1,000",종로구,11,65,25,29.65, , ,310,11110,15
 ,2004,신규,21.12~22.12,2021,종로대우디오빌,숭인동,"1,000",종로구,11,63,25,30.17, , ,310,11110,15
 ,2014,신규,21.11~22.11,2021,삼전솔하임4차,숭인동,500,종로구,11,55,25,19.17, , ,318-2,11110,2
 ,2013,신규,22.01~23.01,2021,(1392),숭인동,500,종로구,11,55,26,20.18, , ,1392,11110,5
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"27,000",종로구,11,0,26,22.92, , ,1368,11110,10
 ,2005,신규,22.01~23.01,2021,동양파라빌,숭인동,"1,000",종로구,11,50,27,24.93, , ,1388,11110,7
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"10,000",종로구,11,60,27,21.45, , ,1368,11110,6
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"23,000",종로구,11,0,27,21.45, , ,1368,11110,10
 ,2021,신규,21.12~23.12,2021,숭인한성아펠시티,숭인동,"25,000",종로구,11,0,29,22.92, , ,1368,11110,5
 ,2020,신규,21.12~22.12,2021,(317-29),숭인동,"1,000",종로구,11,70,29,19.96, , ,317-29,11110,10
 ,2003, , ,2021,(317-35),숭인동,"4,500",종로구,11,0,29,13.86, , ,317-35,11110,2
 ,2005,신규,21.12~22.12,2021,동양파라빌,숭인동,500,종로구,11,57,30,24.93, , ,1388,11110,9
 ,2017, , ,2021,경희궁자이,교북동,"24,150",종로구,11,0,6,25.91, , ,126,11110,2
사용,2017,갱신,21.12~22.12,2021,경희궁자이,교북동,"1,000",종로구,11,93,30,25.91,"1,000",90,126,11110,5
 ,2002, , ,2021,캐피탈오피스텔,부암동,"10,000",종로구,11,30,3,49.05, , ,154-2,11110,5
 ,2002,신규,21.11~23.11,2021,캐피탈오피스텔,부암동,"10,000",종로구,11,50,3,49.05, , ,154-2,11110,5
 ,2002,갱신, ,2021,타임730오피스텔,부암동,"1,000",종로구,11,55,5,31.27,"1,000",50,129-8,11110,6
 ,2005,갱신,21.11~23.11,2021,세검정아트오피스텔,홍지동,"12,600",종로구,11,0,25,40.8,"12,000", ,104-21,11110,4
사용,2007,갱신,21.11~23.11,2021,명동 엠퍼스트플레이스,충무로2가,500,중구,11,73,4,18.6,500,70,48-2,11140,3
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,700",중구,11,60,6,18.6, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,500,중구,11,70,8,20.28, , ,48-2,11140,3
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"1,000",중구,11,70,14,18.6, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"4,000",중구,11,60,24,18.6, , ,48-2,11140,11
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"3,000",중구,11,65,29,18.6, , ,48-2,11140,12
 ,2016,신규,21.12~23.12,2021,충무로엘크루메트로시티2,충무로5가,"17,800",중구,11,0,23,23.03, , ,36-2,11140,19
 ,2016,신규,21.11~22.11,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,11,70,29,23.03, , ,36-2,11140,11
 ,1999,신규,21.12~23.12,2021,광희동금호트윈 오피스텔,광희동1가,"12,000",중구,11,0,1,19.8, , ,89-1,11140,5
 ,1999, , ,2021,광희동금호트윈 오피스텔,광희동1가,500,중구,11,30,17,19.8, , ,89-1,11140,15
 ,2005,신규,21.12~23.12,2021,성진오피스텔,광희동2가,"7,000",중구,11,10,26,22.8, , ,194-1,11140,4
 ,2003,신규,22.01~23.01,2021,코업레지던스,을지로6가,500,중구,11,45,23,15.94, , ,32,11140,15
 ,2019,신규,22.01~24.01,2021,을지 웰 라이프,을지로4가,"26,200",중구,11,0,24,29.93, , ,187-9,11140,5
 ,2003,신규,21.11~22.10,2021,정건벨라지오오피스텔,을지로5가,500,중구,11,50,1,21.94, , ,20-1,11140,6
 ,2004,신규,21.12~23.12,2021,삼성골드캐슬,을지로5가,"1,000",중구,11,60,23,24.92, , ,273-2,11140,4
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"24,000",중구,11,0,4,28.1, , ,49,11140,17
 ,2013,신규,21.11~22.11,2021,엘크루 메트로시티,충무로3가,"2,000",중구,11,80,12,28.94, , ,49,11140,17
 ,2013,신규,21.12~22.12,2021,엘크루 메트로시티,충무로3가,"1,000",중구,11,75,14,26.78, , ,49,11140,14
 ,2013,신규,21.11~22.11,2021,엘크루 메트로시티,충무로3가,"1,000",중구,11,90,15,28.94, , ,49,11140,15
 ,2013,신규,21.12~23.12,2021,엘크루 메트로시티,충무로3가,"5,000",중구,11,50,16,26.78, , ,49,11140,12
 ,2013,갱신,21.11~22.11,2021,엘크루 메트로시티,충무로3가,"1,000",중구,11,95,20,28.94,"1,000",90,49,11140,19
 ,2018, , ,2021,제이매크로 타워,저동2가,"5,000",중구,11,69,8,24.85, , ,7-2,11140,13
 ,2014,신규,21.11~22.11,2021,신당아르브,신당동,"16,000",중구,11,0,2,21.31, , ,160-5,11140,17
 ,2014,신규,21.11~22.11,2021,신당아르브,신당동,500,중구,11,68,6,21.31, , ,160-5,11140,9
 ,2018, , ,2021,아리스타 에스디,신당동,"1,000",중구,11,77,8,18.7, , ,160-1,11140,14
 ,2020, , ,2021,(251-10),신당동,"4,720",중구,11,16,9,22.29, , ,251-10,11140,4
 ,2004, , ,2021,JK오피스텔,신당동,"9,950",중구,11,0,11,22.75, , ,353-22,11140,3
 ,2018, , ,2021,대현프리몰,신당동,"1,000",중구,11,70,14,21.37, , ,421-1,11140,8
 ,2020, , ,2021,은수빌딩,신당동,"1,000",중구,11,60,17,17.22, , ,120-1,11140,3
 ,2014,신규,21.12~22.12,2021,신당아르브,신당동,"3,000",중구,11,55,20,21.31, , ,160-5,11140,13
 ,2015, , ,2021,남산더힐A동,신당동,"4,500",중구,11,80,23,34.71, , ,420-17,11140,7
 ,2018,갱신,22.01~23.01,2021,대현프리몰,신당동,"1,000",중구,11,68,24,18.18,"1,000",64,421-1,11140,5
 ,2016,신규,21.11~22.11,2021,신당역솔하임,신당동,"1,000",중구,11,78,24,20.69, , ,140-23,11140,5
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,11,78,4,24.65, , ,86,11140,14
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,11,60,5,19.92, , ,119,11140,6
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"1,000",중구,11,60,9,21.35, , ,119,11140,3
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"14,265",중구,11,2,11,19.92, , ,119,11140,3
 ,2013, , ,2021,(91),흥인동,"15,000",중구,11,0,12,21.88, , ,91,11140,12
 ,2013,신규,21.11~22.11,2021,(91),흥인동,"1,000",중구,11,60,13,22.33, , ,91,11140,11
 ,2014,신규,21.11~22.11,2021,청계천 두산위브더제니스,흥인동,"2,000",중구,11,120,15,40.89, , ,13-1,11140,4
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,11,76,16,24.65, , ,86,11140,4
 ,2014,신규,21.12~23.12,2021,청계천 두산위브더제니스,흥인동,"37,000",중구,11,0,18,46.74, , ,13-1,11140,9
 ,2013,신규,21.11~22.11,2021,(91),흥인동,"2,000",중구,11,60,25,24.35, , ,91,11140,7
 ,2016, , ,2021,동대문솔하임,흥인동,"3,000",중구,11,70,27,25, , ,8,11140,4
 ,2013, , ,2021,(91),흥인동,"15,000",중구,11,0,27,20.09, , ,91,11140,9
 ,2013,신규,21.11~22.11,2021,(91),흥인동,"1,000",중구,11,60,28,21.88, , ,91,11140,10
 ,2013,신규,21.12~22.12,2021,(91),흥인동,"2,000",중구,11,60,29,24.35, , ,91,11140,13
 ,2019,신규,21.11~22.11,2021,OR Plus Loft 오피스텔,황학동,"3,000",중구,11,70,1,18.05, , ,1694,11140,2
사용,존재하지 않음,갱신,21.12~22.11,2021,밸류 에스엘,황학동,"2,000",중구,11,100,2,42.7,"2,000",100,1496,11140,6
 ,2015,신규,21.12~23.12,2021,(1542),황학동,"3,000",중구,11,110,3,52.1, , ,1542,11140,6
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"8,000",중구,11,30,5,18.56, , ,1257,11140,4
 ,2021,신규,21.11~22.11,2021,메트하임 신당역 오피스텔,황학동,"3,000",중구,11,130,5,46.17, , ,1074-2,11140,17
 ,2021, , ,2021,다베로,황학동,"44,800",중구,11,0,6,45.84, , ,970,11140,6
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"34,000",중구,11,0,6,37.44, , ,1074-2,11140,14
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"33,000",중구,11,0,6,37.44, , ,1074-2,11140,11
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"23,000",중구,11,0,6,24.19, , ,1074-2,11140,11
 ,2021,신규,21.11~22.09,2021,한양립스 이노와이즈,황학동,"1,000",중구,11,65,6,18.56, , ,1257,11140,2
 ,2019, , ,2021,소미골드라인,황학동,"24,150",중구,11,0,6,33.98, , ,955,11140,2
 ,2019, , ,2021,마블플레이스,황학동,"1,000",중구,11,41,6,24.43, , ,1596,11140,11
 ,2019, , ,2021,마블플레이스,황학동,"1,000",중구,11,41,6,23.01, , ,1596,11140,17
 ,2014,신규,21.11~22.11,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,11,60,6,23.06, , ,819,11140,16
사용,2015,갱신,22.01~24.01,2021,(1546),황학동,"23,625",중구,11,0,6,40.07,"22,500", ,1546,11140,2
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"21,000",중구,11,0,7,22.31, , ,1074-2,11140,18
 ,2021,신규,21.12~23.12,2021,한양립스 이노와이즈,황학동,"15,500",중구,11,0,7,18.56, , ,1257,11140,8
 ,2019,갱신,21.12~23.12,2021,테인트리즈,황학동,"26,250",중구,11,0,8,38.07,"25,000", ,1087,11140,2
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"33,000",중구,11,0,8,29.64, , ,970,11140,11
 ,2021,신규,21.11~23.11,2021,한양립스 이노와이즈,황학동,"16,000",중구,11,0,9,18.56, , ,1257,11140,4
 ,2021,신규,21.11~23.11,2021,한양립스 이노와이즈,황학동,"20,000",중구,11,0,9,21.72, , ,1257,11140,11
 ,2021,신규,21.12~22.12,2021,메트하임 신당역 오피스텔,황학동,"7,000",중구,11,100,9,37.44, , ,1074-2,11140,4
 ,2013, , ,2021,한양 I-Class,황학동,500,중구,11,60,9,19.05, , ,787,11140,5
 ,존재하지 않음, , ,2021,주건축물제1동,황학동,"16,500",중구,11,0,9,21.32, , ,19,11140,9
 ,2021,신규,21.12~23.12,2021,한양립스 이노와이즈,황학동,"16,000",중구,11,0,10,18.56, , ,1257,11140,6
 ,2021,신규,22.01~24.01,2021,다베로,황학동,"54,500",중구,11,0,10,59.35, , ,970,11140,6
 ,2021,신규,21.11~22.11,2021,메트하임 신당역 오피스텔,황학동,"19,800",중구,11,0,10,22.31, , ,1074-2,11140,15
 ,2021,신규,21.11~23.11,2021,다베로,황학동,"45,000",중구,11,0,11,45.84, , ,970,11140,10
 ,2018,신규,21.12~23.12,2021,청계 블루카운티,황학동,"44,000",중구,11,0,11,66.86, , ,1720,11140,7
 ,2017, , ,2021,(1079),황학동,"30,450",중구,11,0,11,49.99, , ,1079,11140,4
 ,2013, , ,2021,한양 I-Class,황학동,"13,200",중구,11,0,11,19.05, , ,787,11140,5
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"16,500",중구,11,0,11,18.56, , ,1257,11140,4
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"16,250",중구,11,0,11,18.56, , ,1257,11140,6
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"21,000",중구,11,0,11,22.31, , ,1074-2,11140,16
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"20,000",중구,11,0,11,22.31, , ,1074-2,11140,14
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"20,000",중구,11,0,12,21.72, , ,1257,11140,7
 ,2021,신규,21.11~22.11,2021,한양립스 이노와이즈,황학동,"1,000",중구,11,65,12,18.56, , ,1257,11140,5
 ,2014,신규,21.12~22.12,2021,황학동 복합시설(DUO302),황학동,"2,000",중구,11,60,12,22.52, , ,819,11140,13
 ,2021,신규,21.11~23.11,2021,한양립스 이노와이즈,황학동,"16,000",중구,11,0,12,18.56, , ,1257,11140,8
 ,2019, , ,2021,소미골드라인,황학동,"25,200",중구,11,0,12,35.93, , ,955,11140,2
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"36,000",중구,11,0,13,40.47, , ,1074-2,11140,8
 ,2013,신규,21.11~22.11,2021,한양 I-Class,황학동,500,중구,11,60,13,19.05, , ,787,11140,2
 ,2021, ,21.12~23.12,2021,한양립스 이노와이즈,황학동,"10,000",중구,11,30,13,18.56, , ,1257,11140,9
사용,2015,갱신,21.11~23.11,2021,골드캐슬Ⅰ,황학동,"10,500",중구,11,0,13,17.71,"10,000", ,1725,11140,5
 ,2004,신규,21.11~22.11,2021,올리브1,황학동,"3,000",중구,11,40,13,25.05, , ,808,11140,13
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"33,600",중구,11,0,14,37.44, , ,1074-2,11140,16
 ,2021, , ,2021,다베로,황학동,"35,000",중구,11,0,15,29.64, , ,970,11140,9
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"10,000",중구,11,30,17,18.56, , ,1257,11140,3
 ,2004,신규,21.12~22.12,2021,신당역올리브2,황학동,"1,000",중구,11,55,17,23.82, , ,2484,11140,9
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"10,000",중구,11,110,17,46.17, , ,1074-2,11140,7
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"8,000",중구,11,45,17,21.72, , ,1257,11140,3
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"45,000",중구,11,0,17,45.84, , ,970,11140,2
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"54,500",중구,11,0,18,59.35, , ,970,11140,9
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"45,000",중구,11,0,18,45.84, , ,970,11140,5
 ,2021,신규,21.11~23.11,2021,다베로,황학동,"54,500",중구,11,0,19,59.35, , ,970,11140,8
 ,2013, , ,2021,한양 I-Class,황학동,"3,000",중구,11,50,20,19.05, , ,787,11140,6
 ,2013,신규,21.12~23.05,2021,한양 I-Class,황학동,"1,000",중구,11,60,20,19.05, , ,787,11140,6
 ,2021, , ,2021,메트하임 신당역 오피스텔,황학동,"19,500",중구,11,0,20,22.31, , ,1074-2,11140,7
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"8,000",중구,11,37,20,18.56, , ,1257,11140,3
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"33,000",중구,11,0,21,29.64, , ,970,11140,10
 ,2021, , ,2021,다베로,황학동,"56,000",중구,11,0,22,53.85, , ,970,11140,11
 ,2015, , ,2021,(1542),황학동,"24,000",중구,11,0,22,52.1, , ,1542,11140,4
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"20,000",중구,11,0,22,22.31, , ,1074-2,11140,13
 ,2021,신규,21.12~23.12,2021,한양립스 이노와이즈,황학동,"16,500",중구,11,0,22,18.56, , ,1257,11140,3
 ,2021, , ,2021,한양립스 이노와이즈,황학동,"16,500",중구,11,0,23,18.56, , ,1257,11140,12
 ,2021,신규,21.12~23.12,2021,한양립스 이노와이즈,황학동,"18,000",중구,11,0,23,21.72, , ,1257,11140,3
 ,2014,신규,21.12~22.12,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,11,65,23,23.06, , ,819,11140,9
 ,2013,신규,21.12~22.12,2021,한양 I-Class,황학동,"2,000",중구,11,55,24,19.05, , ,787,11140,12
 ,2004, , ,2021,신당역올리브2,황학동,"1,000",중구,11,55,25,23.82, , ,2484,11140,6
 ,2013,신규,21.12~22.12,2021,한양 I-Class,황학동,"1,000",중구,11,60,25,19.05, , ,787,11140,4
 ,2013,신규,21.12~23.12,2021,한양 I-Class,황학동,"14,500",중구,11,0,25,19.05, , ,787,11140,5
 ,2021,신규,21.11~23.11,2021,메트하임 신당역 오피스텔,황학동,"21,000",중구,11,0,25,22.31, , ,1074-2,11140,6
 ,2021,신규,21.12~23.12,2021,메트하임 신당역 오피스텔,황학동,"21,000",중구,11,0,25,22.31, , ,1074-2,11140,16
 ,2021,신규,22.02~24.02,2021,다베로,황학동,"31,800",중구,11,0,25,27.69, , ,970,11140,11
 ,2021,신규,22.02~24.02,2021,다베로,황학동,"54,500",중구,11,0,25,59.35, , ,970,11140,7
 ,2019, , ,2021,상락재,황학동,"1,000",중구,11,63,26,20.75, , ,1930,11140,2
 ,2021,신규,21.11~23.11,2021,한양립스 이노와이즈,황학동,"16,000",중구,11,0,26,18.56, , ,1257,11140,10
 ,존재하지 않음, , ,2021,주건축물제1동,황학동,"15,750",중구,11,0,27,21.32, , ,19,11140,7
 ,2017,신규,22.03~24.03,2021,주건축물제1동,황학동,"39,000",중구,11,0,27,59.01, , ,1452,11140,5
 ,2019, , ,2021,청계리버팰리스A,황학동,"1,000",중구,11,60,27,18.14, , ,2033,11140,2
 ,2021,신규,21.12~23.12,2021,다베로,황학동,"45,000",중구,11,0,27,45.84, , ,970,11140,4
 ,2014,신규,21.12~23.12,2021,황학동 복합시설(DUO302),황학동,"3,000",중구,11,55,27,23.06, , ,819,11140,11
