갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,2,21.45, , ,1396,11110,9
 ,2004, , ,2021,종로대우디오빌,숭인동,"1,000",종로구,3,65,3,28.89, , ,310,11110,13
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,4,21.45, , ,1396,11110,9
 ,2019, , ,2021,케이디오피스텔,숭인동,500,종로구,3,58,4,18.18, , ,217-26,11110,2
 ,2016, , ,2021,아폴리움 오피스텔,숭인동,"3,000",종로구,3,40,5,15.2, , ,201-7,11110,9
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,6,23.24, , ,1396,11110,13
 ,2005, ,21.04~23.03,2021,동양파라빌,숭인동,"1,000",종로구,3,55,8,24.93, , ,1388,11110,10
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"13,125",종로구,3,0,8,21.36, , ,1396,11110,15
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,9,21.36, , ,1396,11110,15
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,10,21.36, , ,1396,11110,11
 ,2020, , ,2021,헤스티아,숭인동,"13,500",종로구,3,0,13,14.9, , ,317-48,11110,5
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,3,80,13,39.6, , ,76,11110,21
 ,2012, , ,2021,삼전솔하임2차,숭인동,"2,000",종로구,3,45,13,19.18, , ,296-19,11110,2
 ,2013, , ,2021,(1392),숭인동,"5,000",종로구,3,30,13,19.84, , ,1392,11110,4
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,15,21.45, , ,1396,11110,18
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,16,21.62, , ,1396,11110,14
 ,2013, , ,2021,종로유케이201,숭인동,"10,500",종로구,3,0,17,15.24, , ,201-11,11110,4
 ,2017, , ,2021,블루빌,숭인동,"1,000",종로구,3,100,17,46.36, , ,243,11110,4
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"13,125",종로구,3,0,19,21.62, , ,1396,11110,16
 ,2020, , ,2021,(317-29),숭인동,"1,000",종로구,3,55,20,17.17, , ,317-29,11110,7
 ,2014, , ,2021,숭인한양LEEPS,숭인동,"1,000",종로구,3,53,22,17.07, , ,1421-2,11110,13
 ,2017, , ,2021,블루빌,숭인동,"3,500",종로구,3,80,22,46.36, , ,243,11110,2
 ,2005, , ,2021,동양파라빌,숭인동,"7,000",종로구,3,30,23,27.09, , ,1388,11110,4
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,3,80,25,39.6, , ,76,11110,13
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"13,125",종로구,3,0,25,21.36, , ,1396,11110,11
 ,2014, , ,2021,삼전솔하임4차,숭인동,500,종로구,3,55,25,19.17, , ,318-2,11110,9
 ,2013, , ,2021,그레이스탑,숭인동,"3,000",종로구,3,40,27,20.16, , ,178-94,11110,3
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,"1,000",종로구,3,80,29,39.6, , ,76,11110,17
 ,2005, , ,2021,동양파라빌,숭인동,"1,000",종로구,3,55,30,24.93, , ,1388,11110,8
 ,2020, , ,2021,블루카운티 숭인Ⅰ,숭인동,"22,000",종로구,3,0,30,27.18, , ,217-16,11110,2
 ,2004, , ,2021,롯데캐슬 천지인,숭인동,"15,000",종로구,3,15,31,39.6, , ,76,11110,12
 ,2016, , ,2021,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,31,21.36, , ,1396,11110,12
 ,2002, , ,2021,캐피탈오피스텔,부암동,"1,000",종로구,3,40,3,24.53, , ,154-2,11110,2
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"21,000",중구,3,0,6,17.59, , ,48-2,11140,12
 ,2007, , ,2021,명동 엠퍼스트플레이스,충무로2가,"17,850",중구,3,0,14,18.6, , ,48-2,11140,3
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,3,70,1,23.03, , ,36-2,11140,16
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,3,70,5,23.03, , ,36-2,11140,16
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"2,000",중구,3,110,6,37.07, , ,36-2,11140,13
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,3,70,9,23.03, , ,36-2,11140,15
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"35,000",중구,3,0,12,41.41, , ,36-2,11140,16
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"2,000",중구,3,120,16,41.41, , ,36-2,11140,10
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,3,70,20,23.03, , ,36-2,11140,8
 ,2016, , ,2021,충무로엘크루메트로시티2,충무로5가,"1,000",중구,3,70,27,23.03, , ,36-2,11140,6
 ,2020, , ,2021,남산 오렌지카운티,쌍림동,"24,500",중구,3,0,8,18.49, , ,106-14,11140,11
 ,2019, , ,2021,동원스위트을지,을지로6가,"24,000",중구,3,0,14,35.22, , ,48,11140,2
 ,2019, , ,2021,을지 웰 라이프,을지로4가,"25,000",중구,3,0,11,29.93, , ,187-9,11140,4
 ,2019, , ,2021,을지 웰 라이프,을지로4가,"27,300",중구,3,0,26,34.59, , ,187-9,11140,7
 ,2019, , ,2021,을지 웰 라이프,을지로4가,"20,400",중구,3,0,27,23.75, , ,187-9,11140,10
 ,2006, , ,2021,삼성파크빌,을지로5가,"45,000",중구,3,0,2,97.34, , ,39-1,11140,2
 ,2020, , ,2021,오렌지카운티을지로,오장동,500,중구,3,60,20,16.32, , ,145-1,11140,6
 ,2021, , ,2021,오장동 오팰리오,오장동,"22,000",중구,3,0,26,18.12, , ,139-7,11140,5
 ,2020, , ,2021,오렌지카운티을지로,오장동,"18,100",중구,3,0,29,18.36, , ,145-1,11140,2
 ,2020, , ,2021,오렌지카운티을지로,오장동,"19,300",중구,3,0,29,18.36, , ,145-1,11140,6
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"1,000",중구,3,75,13,26.27, , ,49,11140,8
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"1,000",중구,3,80,19,28.94, , ,49,11140,14
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"2,000",중구,3,65,25,26.27, , ,49,11140,10
 ,2013, , ,2021,엘크루 메트로시티,충무로3가,"25,000",중구,3,0,31,36.72, , ,49,11140,13
 ,2018, , ,2021,제이매크로 타워,저동2가,"7,000",중구,3,50,5,19.35, , ,7-2,11140,14
 ,2018, , ,2021,제이매크로 타워,저동2가,500,중구,3,75,31,19.35, , ,7-2,11140,6
 ,2018, , ,2021,대현프리몰,신당동,"1,000",중구,3,62,3,18.18, , ,421-1,11140,4
 ,2016, , ,2021,신당역솔하임,신당동,"2,000",중구,3,70,3,20.69, , ,140-23,11140,9
 ,2003, , ,2021,(340-123),신당동,"14,500",중구,3,0,12,19.52, , ,340-123,11140,5
 ,2014, , ,2021,신당아르브,신당동,"16,800",중구,3,0,13,21.31, , ,160-5,11140,12
 ,2005, , ,2021,남산정은스카이아파트,신당동,"21,000",중구,3,0,18,29.93, , ,366-126,11140,6
 ,2015, , ,2021,남산더힐A동,신당동,"25,400",중구,3,0,18,36.7, , ,420-17,11140,7
 ,2018, , ,2021,대현프리몰,신당동,"1,000",중구,3,78,18,25.58, , ,421-1,11140,8
 ,2021, , ,2021,자강헌,신당동,"1,000",중구,3,75,20,24.05, , ,367-12,11140,3
 ,2003, , ,2021,(340-123),신당동,"17,000",중구,3,0,27,22.4, , ,340-123,11140,4
 ,2004, , ,2021,JK오피스텔,신당동,"9,450",중구,3,0,31,25.41, , ,353-22,11140,2
 ,2016, , ,2021,동대문솔하임,흥인동,"2,000",중구,3,75,9,25, , ,8,11140,11
 ,2014, , ,2021,동대문 와이즈 캐슬,흥인동,"2,000",중구,3,50,11,21.35, , ,119,11140,7
 ,2018, , ,2021,위더스하임,흥인동,"25,000",중구,3,0,13,29.76, , ,142-1,11140,2
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,3,81,23,24.65, , ,86,11140,16
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"33,000",중구,3,0,26,46.74, , ,13-1,11140,6
 ,2004, , ,2021,신당역올리브2,황학동,"5,000",중구,3,30,1,23.82, , ,2484,11140,5
 ,2014, , ,2021,다올 노블리움 B동,황학동,"2,000",중구,3,100,3,48.31, , ,1744-1,11140,6
 ,2015, , ,2021,골드캐슬Ⅰ,황학동,"20,000",중구,3,0,4,40.04, , ,1725,11140,3
 ,2018, , ,2021,청계 블루카운티,황학동,"33,000",중구,3,0,5,52.37, , ,1720,11140,5
 ,2013, , ,2021,한양 I-Class,황학동,"12,000",중구,3,0,5,19.05, , ,787,11140,10
 ,2013, , ,2021,한양 I-Class,황학동,"1,000",중구,3,55,6,19.05, , ,787,11140,2
 ,2017, , ,2021,골드캐슬Ⅲ,황학동,"25,000",중구,3,0,6,39.02, , ,1743,11140,2
 ,존재하지 않음, , ,2021,주건축물제1동,황학동,"16,800",중구,3,0,6,23.81, , ,19,11140,2
 ,2017, , ,2021,(2022),황학동,"28,000",중구,3,0,8,42.53, , ,2022,11140,3
 ,2004, , ,2021,올리브1,황학동,"14,000",중구,3,0,8,25.05, , ,808,11140,5
 ,2014, , ,2021,블루카운티Ⅱ,황학동,"3,000",중구,3,100,8,48.42, , ,1628,11140,6
 ,2014, , ,2021,다올 노블리움 B동,황학동,"5,000",중구,3,110,13,56.15, , ,1744-1,11140,3
 ,2018, , ,2021,청계 블루카운티,황학동,"39,000",중구,3,0,13,66.86, , ,1720,11140,3
 ,2019, , ,2021,베네스트,황학동,"22,000",중구,3,0,13,33.52, , ,855,11140,10
 ,2019, , ,2021,청계리버팰리스A,황학동,"23,000",중구,3,0,14,36.18, , ,2033,11140,2
 ,2017, , ,2021,주건축물제1동,황학동,"25,000",중구,3,0,15,41.58, , ,1452,11140,3
 ,2013, , ,2021,한양 I-Class,황학동,"1,000",중구,3,60,15,19.05, , ,787,11140,10
 ,2013, , ,2021,한양 I-Class,황학동,"19,000",중구,3,0,16,29.64, , ,787,11140,10
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,3,70,16,22.63, , ,1694,11140,7
 ,2013, , ,2021,한양 I-Class,황학동,"13,200",중구,3,0,16,19.05, , ,787,11140,5
 ,2015, , ,2021,골드캐슬Ⅰ,황학동,"22,000",중구,3,0,17,40.87, , ,1725,11140,3
 ,2018, , ,2021,위너빌(Winnervill),황학동,"23,100",중구,3,0,19,35.08, , ,1200,11140,2
 ,2014, , ,2021,아미인,황학동,"13,700",중구,3,0,20,24.15, , ,836,11140,6
 ,2020, , ,2021,케렌시아청계,황학동,"29,000",중구,3,0,21,29.98, , ,1749,11140,10
 ,2019, ,21.04~22.04,2021,마블플레이스,황학동,"1,000",중구,3,80,22,24.43, , ,1596,11140,16
 ,2019, , ,2021,베네스트,황학동,"22,575",중구,3,0,22,35.55, , ,855,11140,11
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"3,000",중구,3,55,23,22.52, , ,819,11140,19
 ,2020, , ,2021,케렌시아청계,황학동,"28,200",중구,3,0,23,29.98, , ,1749,11140,4
 ,2015, , ,2021,골드캐슬Ⅰ,황학동,"2,000",중구,3,90,24,40.61, , ,1725,11140,2
 ,2019, , ,2021,베네스트,황학동,"22,000",중구,3,0,24,34.89, , ,855,11140,9
 ,2017, , ,2021,(1079),황학동,"3,000",중구,3,100,25,46.03, , ,1079,11140,6
 ,2013, , ,2021,한양 I-Class,황학동,"13,200",중구,3,0,25,19.05, , ,787,11140,6
 ,2019, , ,2021,베네스트,황학동,"23,500",중구,3,0,25,35.55, , ,855,11140,10
 ,2018, , ,2021,위너빌(Winnervill),황학동,"22,050",중구,3,0,26,29.71, , ,1200,11140,2
 ,2019, , ,2021,베네스트,황학동,"23,000",중구,3,0,26,33.52, , ,855,11140,9
 ,존재하지 않음, , ,2021,주건축물제1동,황학동,"15,500",중구,3,0,27,20.78, , ,19,11140,6
 ,2014, , ,2021,아미인,황학동,"13,500",중구,3,0,28,18.62, , ,836,11140,4
 ,2019, , ,2021,청계리버팰리스A,황학동,"24,150",중구,3,0,29,36.18, , ,2033,11140,4
 ,2019, , ,2021,청계리버팰리스A,황학동,"24,150",중구,3,0,29,36.18, , ,2033,11140,4
 ,2019, , ,2021,청계리버팰리스A,황학동,"24,150",중구,3,0,29,36.74, , ,2033,11140,2
 ,2019, , ,2021,베네스트,황학동,"23,625",중구,3,0,31,36.97, , ,855,11140,9
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"1,000",중구,3,58,31,18.05, , ,1694,11140,9
 ,2016, , ,2021,신당블루카운티,황학동,"3,000",중구,3,75,31,28.58, , ,846,11140,11
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"30,500",중구,3,0,9,36.15, , ,217,11140,7
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"1,000",중구,3,120,27,41.14, , ,217,11140,8
 ,2005, , ,2021,바비엥-2,의주로1가,"48,000",중구,3,0,15,60.88, , ,25-10,11140,19
 ,2006, , ,2021,브라운스톤서울,중림동,"50,000",중구,3,0,5,68.04, , ,355,11140,15
 ,2005, , ,2021,서울역 디오빌,만리동1가,"42,500",중구,3,0,18,56.17, , ,62-7,11140,2
 ,2004, , ,2021,KCC 파크타운,만리동2가,"55,000",중구,3,0,12,66.47, , ,11-1,11140,5
 ,2004, , ,2021,KCC 파크타운,만리동2가,"27,210",중구,3,40,27,66.47, , ,11-1,11140,9
 ,2004, , ,2021,그린빌파크,갈월동,"1,000",용산구,3,50,27,23.01, , ,53-19,11170,3
 ,2004, , ,2021,그린빌파크,갈월동,"1,000",용산구,3,50,31,23.01, , ,53-19,11170,2
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,3,85,9,21.71, , ,56,11170,11
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,3,115,22,29.95, , ,56,11170,6
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"26,250",용산구,3,0,1,29.94, , ,120-22,11170,17
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"3,000",용산구,3,50,6,25.5, , ,112-4,11170,14
 ,2019, , ,2021,하람 휴,원효로1가,"5,000",용산구,3,65,11,27.27, , ,28-10,11170,7
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"25,000",용산구,3,0,13,29.94, , ,120-22,11170,9
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"28,300",용산구,3,0,18,29.94, , ,120-22,11170,18
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"1,000",용산구,3,60,18,25.5, , ,112-4,11170,5
 ,2018, , ,2021,용산2차휴먼타운,원효로1가,"28,000",용산구,3,0,24,29.94, , ,120-22,11170,14
 ,1990, , ,2021,(1),원효로2가,500,용산구,3,33,17,21.45, , ,1,11170,6
 ,2020, , ,2021,용산파크뷰II,원효로3가,"22,500",용산구,3,0,2,21.6, , ,130-1,11170,10
 ,2021, , ,2021,금강프라임 타워,원효로3가,"31,000",용산구,3,0,10,40.81, , ,43-1,11170,6
 ,2020, , ,2021,용산파크뷰II,원효로3가,"25,000",용산구,3,0,15,21.6, , ,130-1,11170,13
 ,2003, , ,2021,e테크밸리,원효로3가,"18,000",용산구,3,0,17,36, , ,51-37,11170,15
 ,2020, , ,2021,용산파크뷰II,원효로3가,"2,000",용산구,3,80,23,22.21, , ,130-1,11170,16
 ,2007, , ,2021,용산아크로타워,문배동,"35,000",용산구,3,15,2,46.29, , ,24-21,11170,5
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"1,000",용산구,3,85,2,31.37, , ,11-10,11170,5
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"28,000",용산구,3,0,2,31.32, , ,11-10,11170,7
 ,2013, , ,2021,용산큐브,문배동,"1,000",용산구,3,65,3,17.46, , ,24-4,11170,4
 ,2018, , ,2021,G&P 용산파크,문배동,"27,000",용산구,3,0,4,39.07, , ,11-34,11170,4
 ,2013, , ,2021,용산큐브,문배동,"18,000",용산구,3,0,4,17.46, , ,24-4,11170,3
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"22,000",용산구,3,0,6,27.55, , ,11-10,11170,3
 ,2015, ,21.04~22.04,2021,용산KCC웰츠타워,문배동,"31,500",용산구,3,0,6,37.24, , ,11-10,11170,6
 ,2007, , ,2021,용산씨제이나인파크,문배동,"15,000",용산구,3,140,7,71.39, , ,24-6,11170,6
 ,2010, , ,2021,리첸시아 용산B,문배동,"33,390",용산구,3,0,8,37.68, , ,40-31,11170,2
 ,2007, , ,2021,용산씨제이나인파크,문배동,"7,000",용산구,3,150,8,71.39, , ,24-6,11170,12
 ,2007, , ,2021,용산씨제이나인파크,문배동,"50,000",용산구,3,0,9,71.39, , ,24-6,11170,5
 ,2017, , ,2021,용산 리브,문배동,"32,800",용산구,3,0,12,45.92, , ,10-3,11170,10
 ,2017, , ,2021,용산 리브,문배동,"31,500",용산구,3,0,12,42.25, , ,10-3,11170,11
 ,2007, , ,2021,이안용산프리미어,문배동,"15,000",용산구,3,100,13,66.7, , ,3-3,11170,5
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"27,825",용산구,3,0,17,35.79, , ,11-10,11170,4
 ,2004, , ,2021,삼라마이다스빌,문배동,"18,375",용산구,3,0,18,28.23, , ,40-19,11170,5
 ,2007, , ,2021,용산씨제이나인파크,문배동,"42,000",용산구,3,0,18,54.96, , ,24-6,11170,3
 ,2007, , ,2021,이안용산프리미어,문배동,"42,990",용산구,3,0,20,71.38, , ,3-3,11170,2
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"36,225",용산구,3,0,20,47.54, , ,11-10,11170,8
 ,2007, , ,2021,용산씨제이나인파크,문배동,"50,000",용산구,3,0,22,54.96, , ,24-6,11170,4
 ,2007, , ,2021,이안용산프리미어,문배동,"28,000",용산구,3,0,23,39.3, , ,3-3,11170,6
 ,2013, , ,2021,용산큐브,문배동,"5,000",용산구,3,50,27,17.46, , ,24-4,11170,6
 ,2018, , ,2021,G&P 용산파크,문배동,"29,400",용산구,3,0,29,39.75, , ,11-34,11170,4
 ,2007, , ,2021,용산아크로타워,문배동,"10,000",용산구,3,100,31,47.42, , ,24-21,11170,3
 ,2005, ,21.06~23.06,2021,용산파크자이,한강로1가,"29,000",용산구,3,0,11,33.6, , ,50-1,11170,9
 ,2005, , ,2021,용산파크자이,한강로1가,"30,450",용산구,3,0,27,37.26, , ,50-1,11170,30
 ,2007, , ,2021,대우 월드마크 용산,한강로1가,"48,510",용산구,3,0,29,83.07, , ,64,11170,14
 ,2004, , ,2021,한강로 대우아이빌,한강로2가,"19,000",용산구,3,0,1,34.83, , ,2-11,11170,9
 ,존재하지 않음, , ,2021,래미안 용산 더 센트럴,한강로2가,"56,000",용산구,3,0,4,49.81, , ,422,11170,14
 ,존재하지 않음, , ,2021,래미안 용산 더 센트럴,한강로2가,"56,000",용산구,3,0,4,49.81, , ,422,11170,14
 ,2004, , ,2021,한강로 대우아이빌,한강로2가,"23,000",용산구,3,0,5,34.83, , ,2-11,11170,5
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"34,100",용산구,3,0,6,48.72, , ,420,11170,19
 ,2005, , ,2021,한강현대하이엘,한강로2가,"21,000",용산구,3,0,10,42.32, , ,2-36,11170,8
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"44,000",용산구,3,0,11,46.29, , ,420,11170,35
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,3,100,11,24.6, , ,420,11170,34
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"33,600",용산구,3,0,14,46, , ,420,11170,29
 ,2006, , ,2021,용산 토투벨리,한강로2가,"15,000",용산구,3,0,16,52.19, , ,2-37,11170,12
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"30,450",용산구,3,0,19,26.7, , ,420,11170,21
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"38,588",용산구,3,0,20,29.85, , ,420,11170,33
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,3,152,22,40.39, , ,420,11170,18
 ,2005, ,21.03~22.03,2021,한강현대하이엘,한강로2가,"1,000",용산구,3,70,23,30.03, , ,2-36,11170,7
 ,2004, , ,2021,한강로 대우아이빌,한강로2가,"1,000",용산구,3,75,26,34.83, , ,2-11,11170,7
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"24,150",용산구,3,0,27,29.54, , ,2-8,11170,24
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"2,100",용산구,3,77,27,26.7, , ,420,11170,30
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"27,900",용산구,3,0,27,26.7, , ,420,11170,25
 ,2004, ,21.06~23.06,2021,한강로 대우아이빌,한강로2가,"22,575",용산구,3,0,27,34.83, , ,2-11,11170,6
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"2,100",용산구,3,81,27,26.7, , ,420,11170,30
 ,2004, , ,2021,대우디오빌한강로오피스텔,한강로2가,"23,000",용산구,3,0,30,32.19, , ,312-4,11170,7
 ,2004, , ,2021,한강대우트럼프월드3,한강로3가,"15,000",용산구,3,80,10,38.14, , ,65-230,11170,5
 ,2006, , ,2021,지에스 한강에클라트,한강로3가,"19,000",용산구,3,0,12,34.43, , ,16-85,11170,9
 ,2003, , ,2021,노블리안,상왕십리동,"12,000",성동구,3,5,8,30.81, , ,750,11200,11
 ,2003, , ,2021,노블리안,상왕십리동,"7,000",성동구,3,40,10,30.81, , ,750,11200,11
 ,2003, , ,2021,노블리안,상왕십리동,"7,000",성동구,3,40,16,30.81, , ,750,11200,4
 ,2005, , ,2021,동인 레반트 오피스텔,하왕십리동,"3,000",성동구,3,50,5,27.54, , ,903-3,11200,8
 ,2011, , ,2021,리오파크 오피스텔,하왕십리동,"13,500",성동구,3,0,6,22.82, , ,898-2,11200,10
 ,2011, , ,2021,리오파크 오피스텔,하왕십리동,"3,500",성동구,3,42,6,22.82, , ,898-2,11200,10
 ,2011, , ,2021,리오파크 오피스텔,하왕십리동,"1,000",성동구,3,60,6,22.82, , ,898-2,11200,7
 ,2016, , ,2021,센트라스,하왕십리동,"15,000",성동구,3,48,7,32.53, , ,1070,11200,9
 ,2011, , ,2021,리오파크 오피스텔,하왕십리동,"1,000",성동구,3,60,10,22.82, , ,898-2,11200,4
 ,2016, , ,2021,센트라스,하왕십리동,"1,000",성동구,3,92,15,29.16, , ,1070,11200,6
 ,2016, , ,2021,센트라스,하왕십리동,"27,000",성동구,3,0,26,31.01, , ,1070,11200,20
 ,2005, , ,2021,동인 레반트 오피스텔,하왕십리동,"5,000",성동구,3,45,27,27.54, , ,903-3,11200,3
 ,2016, , ,2021,센트라스,하왕십리동,"1,000",성동구,3,90,31,31.01, , ,1070,11200,10
 ,2018, , ,2021,뉴센트빌,홍익동,"37,000",성동구,3,0,15,50.77, , ,125-1,11200,2
 ,2017, ,21.04~22.03,2021,한성아펠타워,도선동,"1,000",성동구,3,88,6,23.58, , ,53,11200,10
 ,2017, , ,2021,한성아펠타워,도선동,"7,000",성동구,3,58,6,23.58, , ,53,11200,5
 ,1998, , ,2021,신한넥스텔,도선동,500,성동구,3,42,8,19.63, , ,14,11200,16
 ,2017, , ,2021,한성아펠타워,도선동,"19,800",성동구,3,0,16,23.58, , ,53,11200,12
 ,2017, , ,2021,한성아펠타워,도선동,"25,350",성동구,3,0,20,23.58, , ,53,11200,11
 ,2018, , ,2021,렉스오피스텔,도선동,"19,840",성동구,3,0,20,21.27, , ,268,11200,11
 ,1998, , ,2021,신한넥스텔,도선동,"10,000",성동구,3,0,20,19.63, , ,14,11200,13
 ,2020, , ,2021,비엠빌딩,도선동,"10,000",성동구,3,40,22,35.98, , ,292,11200,8
 ,1998, ,21.05~23.05,2021,신한넥스텔,도선동,"1,000",성동구,3,35,24,19.63, , ,14,11200,12
 ,1998, , ,2021,신한넥스텔,도선동,"1,000",성동구,3,65,27,39.26, , ,14,11200,17
 ,2017, , ,2021,한성아펠타워,도선동,"10,000",성동구,3,60,30,23.58, , ,53,11200,15
