갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2018, , ,2021,아리스타 에스디,신당동,"1,000",중구,4,77,10,18.66, , ,160-1,11140,14
 ,2006, , ,2021,신당동 340-73 (문창도),신당동,"17,000",중구,4,0,14,35.6, , ,340-73,11140,7
 ,2015, , ,2021,(420-9),신당동,"21,000",중구,4,0,19,45.86, , ,420-9,11140,3
 ,2014, ,21.05~22.05,2021,신당아르브,신당동,"6,000",중구,4,40,21,21.31, , ,160-5,11140,15
 ,2021, , ,2021,(372-49),신당동,"22,000",중구,4,0,21,20.76, , ,372-49,11140,6
 ,2004, , ,2021,JK오피스텔,신당동,"9,450",중구,4,0,23,22.75, , ,353-22,11140,2
 ,2021, , ,2021,자강헌,신당동,"8,000",중구,4,60,25,26.05, , ,367-12,11140,3
 ,2018, ,21.05~22.05,2021,아리스타 에스디,신당동,"1,000",중구,4,75,26,18.7, , ,160-1,11140,6
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"2,000",중구,4,130,1,46.74, , ,13-1,11140,20
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"29,925",중구,4,0,5,40.89, , ,13-1,11140,14
 ,2014, , ,2021,청계천 두산위브더제니스,흥인동,"31,500",중구,4,0,9,46.74, , ,13-1,11140,10
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,4,92,12,30.26, , ,86,11140,18
 ,2018, , ,2021,위더스하임,흥인동,"2,000",중구,4,120,19,29.76, , ,142-1,11140,5
 ,2013, , ,2021,(91),흥인동,"16,000",중구,4,0,21,21.88, , ,91,11140,15
 ,2016, , ,2021,동대문솔하임,흥인동,"21,000",중구,4,0,24,24.67, , ,8,11140,4
 ,2016, , ,2021,리마크빌 동대문,흥인동,"1,000",중구,4,77,26,24.65, , ,86,11140,13
 ,2019, , ,2021,유진빌딩,무학동,"1,000",중구,4,60,21,16.05, , ,7-1,11140,5
 ,2019, , ,2021,유진빌딩,무학동,"1,000",중구,4,60,22,16.05, , ,7-1,11140,5
 ,2013, , ,2021,한양 I-Class,황학동,"10,000",중구,4,0,1,19.05, , ,787,11140,10
 ,2004, , ,2021,올리브1,황학동,500,중구,4,70,1,25.05, , ,808,11140,3
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,4,53,5,18.05, , ,1694,11140,8
 ,2019, , ,2021,소미골드라인,황학동,"25,300",중구,4,0,7,36.31, , ,951,11140,2
 ,2019, , ,2021,소미골드라인,황학동,"25,700",중구,4,0,7,36.31, , ,951,11140,2
 ,2018, , ,2021,동광팰리스,황학동,"2,000",중구,4,100,8,35.94, , ,1572,11140,6
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"1,000",중구,4,60,10,22.52, , ,819,11140,2
 ,2001, , ,2021,골든빌,황학동,500,중구,4,40,14,23.52, , ,1752,11140,5
 ,2013, , ,2021,한양 I-Class,황학동,"13,000",중구,4,0,16,19.05, , ,787,11140,6
 ,2004, , ,2021,신당역올리브2,황학동,"1,000",중구,4,50,16,23.82, , ,2484,11140,12
 ,2019, , ,2021,베네스트,황학동,"22,000",중구,4,0,19,35.55, , ,855,11140,6
 ,2014, , ,2021,아미인,황학동,"13,500",중구,4,0,19,18.23, , ,836,11140,6
 ,2013, ,21.10~23.10,2021,한양 I-Class,황학동,"12,000",중구,4,0,20,19.05, , ,787,11140,5
 ,2013, , ,2021,한양 I-Class,황학동,"2,000",중구,4,55,21,19.05, , ,787,11140,12
 ,2004, , ,2021,올리브1,황학동,"3,000",중구,4,45,21,23.73, , ,808,11140,13
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,4,78,22,22.63, , ,1694,11140,5
 ,2019, , ,2021,상락재,황학동,"2,000",중구,4,61,23,20.75, , ,1930,11140,3
 ,2019, , ,2021,상락재,황학동,"29,400",중구,4,0,23,49.25, , ,1930,11140,9
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,4,55,23,18.05, , ,1694,11140,10
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"2,000",중구,4,75,24,20.87, , ,1694,11140,7
 ,2019, , ,2021,OR Plus Loft 오피스텔,황학동,"1,000",중구,4,73,24,22.09, , ,1694,11140,8
 ,2014, , ,2021,황학동 복합시설(DUO302),황학동,"3,000",중구,4,55,26,22.52, , ,819,11140,13
 ,2018, , ,2021,위너빌(Winnervill),황학동,"22,050",중구,4,0,27,33.14, , ,1200,11140,3
 ,존재하지 않음, ,21.05~23.05,2021,밸류 에스엘,황학동,"1,000",중구,4,110,29,43.56, , ,1496,11140,5
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"35,000",중구,4,0,10,41.14, , ,217,11140,3
 ,2016, , ,2021,덕수궁롯데캐슬,순화동,"31,800",중구,4,0,24,38.79, , ,217,11140,3
 ,2005, , ,2021,바비엥-2,의주로1가,"22,500",중구,4,0,9,29.48, , ,25-10,11140,10
 ,2005, , ,2021,바비엥-2,의주로1가,"22,000",중구,4,0,28,29.23, , ,25-10,11140,4
 ,2005, , ,2021,서울역 디오빌,만리동1가,"42,000",중구,4,0,18,56.17, , ,62-7,11140,9
 ,2004, , ,2021,KCC 파크타운,만리동2가,"54,000",중구,4,0,27,66.47, , ,11-1,11140,5
 ,2004, , ,2021,갈월동 에이트리움,갈월동,"20,000",용산구,4,0,21,30.97, , ,101-49,11170,6
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,4,115,6,29.61, , ,56,11170,25
 ,2015, ,21.04~22.04,2021,트윈시티 남산,동자동,"1,000",용산구,4,100,6,27.42, , ,56,11170,21
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,4,85,7,21.71, , ,56,11170,14
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,4,95,14,25.48, , ,56,11170,22
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,4,95,19,25.48, , ,56,11170,25
 ,2015, , ,2021,트윈시티 남산,동자동,"1,000",용산구,4,100,30,27.42, , ,56,11170,14
 ,2004, ,21.06~22.06,2021,서울역풍림아이원플러스,서계동,"21,000",용산구,4,0,3,27.95, , ,219-17,11170,10
 ,2020, , ,2021,용산 다올 노블리움,청파동3가,"1,000",용산구,4,68,1,18.14, , ,80-6,11170,3
 ,2020, , ,2021,용산 다올 노블리움,청파동3가,"19,950",용산구,4,0,1,18.09, , ,80-6,11170,13
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"15,800",용산구,4,0,8,25.5, , ,112-4,11170,2
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"15,750",용산구,4,0,10,25.5, , ,112-4,11170,2
 ,2017, , ,2021,용산1차휴먼타운,원효로1가,"15,000",용산구,4,40,16,33.61, , ,120-20,11170,6
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"16,000",용산구,4,0,23,25.5, , ,112-4,11170,9
 ,2004, , ,2021,디아뜨 센트럴,원효로1가,"10,000",용산구,4,0,25,25.5, , ,112-4,11170,9
 ,2018, , ,2021,용산파크뷰,원효로1가,"1,000",용산구,4,60,27,19.46, , ,46-3,11170,7
 ,1990, , ,2021,(1),원효로2가,"12,000",용산구,4,0,6,21.45, , ,1,11170,6
 ,2014, ,21.05~23.05,2021,아인하우스,원효로3가,"13,600",용산구,4,0,9,21.27, , ,277-36,11170,5
 ,2014, , ,2021,아인하우스,원효로3가,"15,000",용산구,4,0,11,23.04, , ,277-36,11170,7
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"24,800",용산구,4,0,1,25.05, , ,11-10,11170,6
 ,2007, , ,2021,이안용산프리미어,문배동,"43,050",용산구,4,0,3,66.24, , ,3-3,11170,7
 ,2005, , ,2021,이안 용산1차,문배동,"38,580",용산구,4,0,3,63.2, , ,11-14,11170,7
 ,2017, , ,2021,용산 리브,문배동,"31,500",용산구,4,0,5,42.25, , ,10-3,11170,9
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"25,000",용산구,4,0,9,29.69, , ,11-10,11170,7
 ,2007, , ,2021,용산아크로타워,문배동,"2,000",용산구,4,100,10,38.37, , ,24-21,11170,3
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"33,075",용산구,4,0,14,42.38, , ,11-10,11170,8
 ,2013, , ,2021,용산큐브,문배동,"2,000",용산구,4,60,15,17.46, , ,24-4,11170,10
 ,2012, , ,2021,프라임펠리스,문배동,"15,800",용산구,4,0,15,18.55, , ,24-8,11170,6
 ,2004, , ,2021,삼라마이다스빌,문배동,"24,150",용산구,4,0,16,38.63, , ,40-19,11170,6
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"28,350",용산구,4,0,16,38.95, , ,11-10,11170,4
 ,2007, , ,2021,이안용산프리미어,문배동,"12,000",용산구,4,45,17,39.3, , ,3-3,11170,4
 ,2007, ,21.07~22.07,2021,용산씨제이나인파크,문배동,"53,000",용산구,4,0,17,70.92, , ,24-6,11170,5
 ,2007, , ,2021,용산씨제이나인파크,문배동,"40,000",용산구,4,0,17,42.5, , ,24-6,11170,4
 ,2007, , ,2021,이안용산프리미어,문배동,"40,950",용산구,4,0,19,72.46, , ,3-3,11170,6
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"23,000",용산구,4,0,19,29.33, , ,11-10,11170,5
 ,2012, , ,2021,프라임펠리스,문배동,"1,000",용산구,4,80,23,27.83, , ,24-8,11170,9
 ,2013, , ,2021,용산큐브,문배동,"18,375",용산구,4,0,24,17.46, , ,24-4,11170,9
 ,2017, ,21.06~23.06,2021,용산 리브,문배동,"35,000",용산구,4,0,24,45.92, , ,10-3,11170,4
 ,2015, ,21.06~23.06,2021,용산KCC웰츠타워,문배동,"27,300",용산구,4,0,26,38.95, , ,11-10,11170,3
 ,2007, , ,2021,용산씨제이나인파크,문배동,"45,000",용산구,4,0,27,44.43, , ,24-6,11170,11
 ,2013, , ,2021,용산큐브,문배동,"18,000",용산구,4,0,28,17.46, , ,24-4,11170,9
 ,2015, , ,2021,용산KCC웰츠타워,문배동,"25,200",용산구,4,0,29,37.48, , ,11-10,11170,4
 ,2005, , ,2021,이안 용산1차,문배동,"22,000",용산구,4,0,30,30.04, , ,11-29,11170,5
 ,2007, , ,2021,용산아크로타워,문배동,"5,000",용산구,4,70,30,35.6, , ,24-21,11170,9
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"4,000",용산구,4,60,2,30.06, , ,2-8,11170,26
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"47,250",용산구,4,0,2,48.72, , ,420,11170,18
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"37,000",용산구,4,0,3,27.75, , ,420,11170,28
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"1,000",용산구,4,75,3,30.35, , ,2-8,11170,18
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"50,000",용산구,4,0,3,44.7, , ,420,11170,35
 ,존재하지 않음, , ,2021,래미안 용산 더 센트럴,한강로2가,"5,000",용산구,4,284,6,74.13, , ,422,11170,19
 ,존재하지 않음, , ,2021,래미안 용산 더 센트럴,한강로2가,300,용산구,4,40,7,51.84, , ,422,11170,9
 ,2012,갱신,21.05~22.05,2021,아스테리움 용산,한강로2가,"44,940",용산구,4,0,7,49.66,"38,000",10,419,11170,22
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"27,000",용산구,4,0,7,32.15, , ,2-8,11170,5
 ,2012, , ,2021,위너스타워,한강로2가,"12,000",용산구,4,0,9,40.05, , ,2-132,11170,10
 ,2005, , ,2021,한강현대하이엘,한강로2가,"21,000",용산구,4,0,10,42.32, , ,2-36,11170,8
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"24,000",용산구,4,0,10,30.29, , ,2-8,11170,16
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"31,500",용산구,4,0,10,24.6, , ,420,11170,30
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"38,850",용산구,4,0,10,35.47, , ,420,11170,18
 ,2004, , ,2021,대우디오빌한강로오피스텔,한강로2가,"1,000",용산구,4,75,15,33.95, , ,312-4,11170,12
 ,존재하지 않음, , ,2021,래미안 용산 더 센트럴,한강로2가,"2,000",용산구,4,160,19,47.65, , ,422,11170,12
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"42,997",용산구,4,0,24,40.81, , ,420,11170,17
 ,2004, , ,2021,대우디오빌한강로오피스텔,한강로2가,"3,000",용산구,4,60,24,32.19, , ,312-4,11170,11
 ,2004, , ,2021,한강로 대우아이빌,한강로2가,"22,000",용산구,4,0,26,39.76, , ,2-11,11170,9
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"50,000",용산구,4,0,27,42.64, , ,420,11170,30
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"25,300",용산구,4,0,28,26.7, , ,420,11170,25
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"25,300",용산구,4,0,28,26.7, , ,420,11170,25
 ,2017, , ,2021,용산푸르지오써밋,한강로2가,"26,500",용산구,4,0,28,26.7, , ,420,11170,25
 ,2005, , ,2021,한강로벽산메가트리움,한강로2가,"26,000",용산구,4,0,29,33.02, , ,2-8,11170,6
 ,2004, , ,2021,한강대우트럼프월드3,한강로3가,"20,000",용산구,4,70,7,38.14, , ,65-230,11170,8
 ,2007, , ,2021,용산 시티파크,한강로3가,"79,000",용산구,4,0,9,90.77, , ,63-387,11170,2
 ,2004, , ,2021,한강대우트럼프월드3,한강로3가,"30,000",용산구,4,0,22,30.91, , ,65-230,11170,7
 ,2019, , ,2021,센트럴큐브,상왕십리동,"28,000",성동구,4,0,3,35.22, , ,12-47,11200,4
 ,2019, , ,2021,센트럴큐브,상왕십리동,"3,000",성동구,4,95,3,35.22, , ,12-47,11200,3
 ,2003, , ,2021,노블리안,상왕십리동,"3,000",성동구,4,55,6,30.81, , ,750,11200,9
 ,2003, , ,2021,노블리안,상왕십리동,"16,000",성동구,4,0,6,30.81, , ,750,11200,11
 ,2003, , ,2021,노블리안,상왕십리동,"16,000",성동구,4,0,16,30.81, , ,750,11200,9
 ,2019, , ,2021,센트럴큐브,상왕십리동,"26,500",성동구,4,0,16,35.22, , ,12-47,11200,3
 ,2003, , ,2021,노블리안,상왕십리동,"10,000",성동구,4,25,19,30.81, , ,750,11200,10
 ,2019, , ,2021,센트럴큐브,상왕십리동,"24,000",성동구,4,0,20,30.81, , ,12-47,11200,4
 ,2016, , ,2021,센트라스,하왕십리동,"26,460",성동구,4,0,3,32.53, , ,1070,11200,16
 ,2016, , ,2021,센트라스,하왕십리동,"24,250",성동구,4,0,3,32.53, , ,1070,11200,24
 ,2017, , ,2021,동인드림힐스,하왕십리동,"24,000",성동구,4,0,10,27.14, , ,890-181,11200,8
 ,2016, , ,2021,센트라스,하왕십리동,"23,500",성동구,4,0,15,29.16, , ,1070,11200,14
 ,2016, , ,2021,센트라스,하왕십리동,"30,000",성동구,4,0,21,32.53, , ,1070,11200,12
 ,2016, , ,2021,센트라스,하왕십리동,"1,000",성동구,4,96,21,32.53, , ,1070,11200,10
 ,2017, , ,2021,동인드림힐스,하왕십리동,"3,000",성동구,4,60,24,19.24, , ,890-181,11200,9
 ,2018, , ,2021,비앤리베스텔,홍익동,"16,400",성동구,4,0,1,16.74, , ,146-1,11200,9
 ,2018, , ,2021,비앤리베스텔,홍익동,"15,000",성동구,4,5,17,16.74, , ,146-1,11200,11
 ,2018, , ,2021,렉스오피스텔,도선동,"17,640",성동구,4,0,1,21.27, , ,268,11200,12
 ,2018, , ,2021,렉스오피스텔,도선동,"1,000",성동구,4,70,6,21.27, , ,268,11200,10
 ,2018, ,21.06~22.06,2021,렉스오피스텔,도선동,"1,000",성동구,4,63,13,20.35, , ,268,11200,6
 ,1998, , ,2021,신한넥스텔,도선동,500,성동구,4,45,21,19.63, , ,14,11200,7
 ,2020, ,21.06~23.06,2021,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,4,80,21,18.63, , ,257,11200,18
 ,2020, , ,2021,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,4,79,21,18.63, , ,257,11200,4
 ,2018, ,21.05~22.05,2021,W에비뉴타워,도선동,"10,000",성동구,4,120,21,48.31, , ,46,11200,14
 ,2020, , ,2021,왕십리렉스프리미엄오피스텔,도선동,"24,000",성동구,4,0,23,18.63, , ,257,11200,10
 ,2020, ,21.06~22.06,2021,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,4,74,27,18.63, , ,257,11200,11
 ,2018, , ,2021,렉스오피스텔,도선동,"6,000",성동구,4,48,28,21.37, , ,268,11200,6
 ,2020, , ,2021,왕십리렉스프리미엄오피스텔,도선동,"7,000",성동구,4,48,29,18.63, , ,257,11200,11
 ,1998, , ,2021,신한넥스텔,도선동,"9,000",성동구,4,0,30,19.63, , ,14,11200,5
 ,2004, , ,2021,1동(766-25),마장동,"1,000",성동구,4,55,8,27.69, , ,766-25,11200,6
 ,2012, , ,2021,(777-3),마장동,"1,000",성동구,4,46,12,15.62, , ,777-3,11200,4
 ,2018, , ,2021,트레저힐스,마장동,"23,000",성동구,4,0,14,29.51, , ,775-4,11200,2
 ,2018, ,21.05~22.05,2021,왕십리 큐브스테이트,행당동,"1,000",성동구,4,60,3,16.66, , ,286-25,11200,5
 ,2004, , ,2021,성동샤르망,행당동,"2,000",성동구,4,50,10,24.84, , ,192-29,11200,8
 ,2004, , ,2021,성동샤르망,행당동,500,성동구,4,60,19,24.84, , ,192-29,11200,5
 ,2006, , ,2021,왕십리역이스타빌,행당동,"5,000",성동구,4,45,29,21.91, , ,287-15,11200,14
 ,2004, , ,2021,한남 더 리버 오피스텔,옥수동,"9,500",성동구,4,16,30,25.6, , ,475,11200,9
 ,2004, , ,2021,이에스에이리버하우스,성수동1가,"5,000",성동구,4,70,8,39.15, , ,13-12,11200,8
 ,2003, , ,2021,성수동 뉴타운오피스텔,성수동1가,"2,000",성동구,4,60,9,31.6, , ,72-69,11200,7
 ,2003, , ,2021,성수동 뉴타운오피스텔,성수동1가,"1,000",성동구,4,70,10,32.39, , ,72-69,11200,4
 ,2004, , ,2021,Biz-Well 성수,성수동1가,"3,000",성동구,4,39,12,26.67, , ,33-21,11200,8
 ,1997, , ,2021,청재오피스텔,성수동1가,"3,000",성동구,4,160,14,48.84, , ,72-71,11200,6
 ,2003, , ,2021,성수동 뉴타운오피스텔,성수동1가,"19,000",성동구,4,0,19,29.23, , ,72-69,11200,7
 ,2003, , ,2021,아트빌딩,성수동1가,"16,000",성동구,4,0,20,26.9, , ,685-308,11200,7
 ,2004, , ,2021,이에스에이리버하우스,성수동1가,"28,000",성동구,4,0,21,39.15, , ,13-12,11200,7
 ,2018, , ,2021,청호 서울숲 뜨레피움 오피스텔,성수동1가,"19,000",성동구,4,0,29,19.03, , ,13-163,11200,3
 ,존재하지 않음, ,21.06~23.06,2021,성수베네스트,성수동2가,"33,075",성동구,4,0,3,71.12, , ,289-146,11200,2
 ,2003, , ,2021,성원상떼뷰오피스텔,성수동2가,500,성동구,4,65,7,28.08, , ,277-37,11200,2
