거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
"    19,000",중개거래,2017,2022,대학로,00033,00000,11110,00,0,3100002, , , , , 효제동,0065,0002,11110,16200,1,포레스트힐시티,1,8,11110-2440,16.672,서울 종로구,65-2,11110,6
"    19,500",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,3,11110-2359,16.98,서울 중구,195-10,11110,7
"    19,000",중개거래,2014,2022,대학로,00047,00000,11110,05,0,3100002, , , , , 연건동,0195,0010,11110,16600,1,이화에수풀,1,8,11110-2359,16.98,서울 종로구,195-10,11110,11
"    13,500",중개거래,2011,2022,율곡로20길,00024,00000,11110,01,0,4100225, , , , , 충신동,0062,0002,11110,16700,1,CS타워,1,11,11110-2291,22.17,서울 종로구,62-2,11110,12
"   118,000",중개거래,1995,2022,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,1,19,11110-25,84.9,"서울 성북구, 서울 종로구",4,11110,18
"    10,500",중개거래,2013,2022,난계로29가길,00019,00000,11110,01,0,4100029, , , , , 숭인동,1392,0001,11110,17500,1,종로아인스빌,1,6,11110-2344,12.15,서울 종로구,1392-1,11110,12
"    15,700",직거래,2014,2022,지봉로4길,00013,00000,11110,00,0,4100389, , , , , 숭인동,0318,0002,11110,17500,1,삼전솔하임4차,1,6,11110-2368,15.09, ,318-2,11110,11
"   109,000",중개거래,2008,2022,동망산길,00047,00000,11110,02,0,4100065, , , , , 숭인동,0002,0001,11110,17500,1,종로센트레빌,1,8,11110-2224,84.92,서울 성북구,2-1,11110,11
"    54,000",중개거래,2000,2022,숭인동1길,00038,00000,11110,01,0,4100200, , , , , 숭인동,0181,0105,11110,17500,1,동문타운,1,15,11110-46,59.56,서울 종로구,181-105,11110,-1
"    44,750",중개거래,2000,2022,보문로9길,00051,00000,11110,01,0,4100099, , , , , 숭인동,0535,0000,11110,17500,1,주숭보아파트,1,24,11110-133,59.9,서울 종로구,535,11110,6
"    10,200",중개거래,2012,2022,종로58가길,00027,00000,11110,01,0,4100358, , , , , 숭인동,0296,0019,11110,17500,1,삼전솔하임2차,1,25,11110-2322,15,서울 종로구,296-19,11110,7
"    20,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,5,11110-52,19.27,서울 종로구,41-1,11110,8
"    26,000",중개거래,1971,2022,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,1,12,11110-52,19.27,서울 마포구,41-1,11110,7
"   139,900",중개거래,2008,2022,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,1,2,11110-2212,84.858,서울 종로구,60,11110,16
"   200,000",중개거래,2004,2022,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,1,14,11110-116,150.48,서울 종로구,72,11110,3
"    20,000",직거래,2015,2022,종로31길,00054,00000,11110,02,존재하지 않음,4100321, , , , , 연지동,0163,0003,11110,16000,1,아르젠종로,1,11,11110-2411,18.02, ,163-3,11110,10
