거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    62,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,22,11110-91,54.7, ,703,11110,2
"    79,500", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,5,25,11110-34,59.95, ,232,11110,2
"    68,800", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,26,11110-91,64.66, ,703,11110,12
"    64,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,28,11110-91,54.7, ,703,11110,11
"    61,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,31,11110-91,54.7, ,703,11110,2
"   110,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,5,8,11110-2234,114.7153, ,766,11110,5
"    12,000", ,2013,2021,난계로29가길,00016,00000,11110,01,0,4100029, , , , , 숭인동,1421,0000,11110,17500,1,버넷하임1,5,17,11110-2336,17.96, ,1421,11110,14
"    36,000", ,2000,2021,숭인동2길,00049,00006,11110,01,0,4100203, , , , , 숭인동,0569,0005,11110,17500,1,숭인모범102동,5,21,11110-138,59.74, ,569-5,11110,6
"   240,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,11,11110-2446,116.938, ,233,11110,7
"   157,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,14,11110-2446,59.855, ,233,11110,14
"   197,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,15,11110-2446,84.836, ,233,11110,16
"   160,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,19,11110-2446,59.471, ,233,11110,5
"   185,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),5,8,11110-2445,84.614, ,199,11110,8
"    18,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,5,11110-52,30.28, ,41-1,11110,1
"    21,500", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,28,11110-52,30.28, ,41-1,11110,3
"    74,500", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,5,23,11110-73,84.93, ,596,11110,12
"   210,000", ,2009,2021,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,5,28,11110-2246,238.858, ,108,11110,5
"   155,000", ,2004,2021,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,5,29,11110-146,210.53, ,45,11110,4
"   142,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,1,11110-2212,84.858, ,60,11110,11
"   126,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,5,21,11110-90,84.92, ,82,11110,14
"   115,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,23,11110-2212,59.993, ,60,11110,6
"   129,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,24,11110-2212,84.858, ,60,11110,1
"    32,000", ,1999,2021,자하문로,00055,00000,11110,08,0,3100012, , , , , 통인동,0005,0001,11110,10800,1,효자,5,13,11110-204,61.49, ,5-1,11110,3
"   177,700", ,2008,2021,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),5,24,11110-2203,151.81, ,9,11110,8
"    78,000", ,1981,2021,새문안로3길,00012,00000,11110,03,0,4100158, , , , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,5,16,11110-15,91.53, ,238,11110,9
"    80,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,5,8,11110-2223,116.03, ,110,11110,14
"    31,700", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,3,11110-102,46.64, ,55,11110,5
"    26,100", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,9,11110-102,36.08, ,55,11110,8
"    29,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,19,11110-102,43.98, ,55,11110,7
"    30,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,24,11110-102,45.5, ,55,11110,8
"   120,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,10,11110-25,84.9, ,4,11110,11
"   123,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,14,11110-25,84.9, ,4,11110,13
"    77,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,8,11110-91,79.87, ,703,11110,12
"    84,800", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,5,19,11110-42,84.5, ,23-816,11110,5
"    62,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,22,11110-91,54.7, ,703,11110,2
"    79,500", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,5,25,11110-34,59.95, ,232,11110,2
"    68,800", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,26,11110-91,64.66, ,703,11110,12
"    64,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,28,11110-91,54.7, ,703,11110,11
"    61,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,31,11110-91,54.7, ,703,11110,2
"   110,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,5,8,11110-2234,114.7153, ,766,11110,5
"    12,000", ,2013,2021,난계로29가길,00016,00000,11110,01,0,4100029, , , , , 숭인동,1421,0000,11110,17500,1,버넷하임1,5,17,11110-2336,17.96, ,1421,11110,14
"    36,000", ,2000,2021,숭인동2길,00049,00006,11110,01,0,4100203, , , , , 숭인동,0569,0005,11110,17500,1,숭인모범102동,5,21,11110-138,59.74, ,569-5,11110,6
"   240,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,11,11110-2446,116.938, ,233,11110,7
"   157,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,14,11110-2446,59.855, ,233,11110,14
"   197,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,15,11110-2446,84.836, ,233,11110,16
"   160,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,19,11110-2446,59.471, ,233,11110,5
"   185,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),5,8,11110-2445,84.614, ,199,11110,8
"    18,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,5,11110-52,30.28, ,41-1,11110,1
"    21,500", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,28,11110-52,30.28, ,41-1,11110,3
"    74,500", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,5,23,11110-73,84.93, ,596,11110,12
"   210,000", ,2009,2021,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,5,28,11110-2246,238.858, ,108,11110,5
"   155,000", ,2004,2021,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,5,29,11110-146,210.53, ,45,11110,4
"   142,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,1,11110-2212,84.858, ,60,11110,11
"   126,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,5,21,11110-90,84.92, ,82,11110,14
"   115,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,23,11110-2212,59.993, ,60,11110,6
"   129,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,24,11110-2212,84.858, ,60,11110,1
"    32,000", ,1999,2021,자하문로,00055,00000,11110,08,0,3100012, , , , , 통인동,0005,0001,11110,10800,1,효자,5,13,11110-204,61.49, ,5-1,11110,3
"   177,700", ,2008,2021,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),5,24,11110-2203,151.81, ,9,11110,8
"    78,000", ,1981,2021,새문안로3길,00012,00000,11110,03,0,4100158, , , , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,5,16,11110-15,91.53, ,238,11110,9
"    80,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,5,8,11110-2223,116.03, ,110,11110,14
"    31,700", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,3,11110-102,46.64, ,55,11110,5
"    26,100", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,9,11110-102,36.08, ,55,11110,8
"    29,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,19,11110-102,43.98, ,55,11110,7
"    30,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,24,11110-102,45.5, ,55,11110,8
"   120,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,10,11110-25,84.9, ,4,11110,11
"   123,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,14,11110-25,84.9, ,4,11110,13
"    77,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,8,11110-91,79.87, ,703,11110,12
"    84,800", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,5,19,11110-42,84.5, ,23-816,11110,5
"    62,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,22,11110-91,54.7, ,703,11110,2
"    79,500", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,5,25,11110-34,59.95, ,232,11110,2
"    68,800", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,26,11110-91,64.66, ,703,11110,12
"    64,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,28,11110-91,54.7, ,703,11110,11
"    61,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,31,11110-91,54.7, ,703,11110,2
"   110,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,5,8,11110-2234,114.7153, ,766,11110,5
"    12,000", ,2013,2021,난계로29가길,00016,00000,11110,01,0,4100029, , , , , 숭인동,1421,0000,11110,17500,1,버넷하임1,5,17,11110-2336,17.96, ,1421,11110,14
"    36,000", ,2000,2021,숭인동2길,00049,00006,11110,01,0,4100203, , , , , 숭인동,0569,0005,11110,17500,1,숭인모범102동,5,21,11110-138,59.74, ,569-5,11110,6
"   240,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,11,11110-2446,116.938, ,233,11110,7
"   157,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,14,11110-2446,59.855, ,233,11110,14
"   197,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,15,11110-2446,84.836, ,233,11110,16
"   160,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,19,11110-2446,59.471, ,233,11110,5
"   185,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),5,8,11110-2445,84.614, ,199,11110,8
"    18,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,5,11110-52,30.28, ,41-1,11110,1
"    21,500", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,28,11110-52,30.28, ,41-1,11110,3
"    74,500", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,5,23,11110-73,84.93, ,596,11110,12
"   210,000", ,2009,2021,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,5,28,11110-2246,238.858, ,108,11110,5
"   155,000", ,2004,2021,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,5,29,11110-146,210.53, ,45,11110,4
"   142,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,1,11110-2212,84.858, ,60,11110,11
"   126,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,5,21,11110-90,84.92, ,82,11110,14
"   115,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,23,11110-2212,59.993, ,60,11110,6
"   129,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,24,11110-2212,84.858, ,60,11110,1
"    32,000", ,1999,2021,자하문로,00055,00000,11110,08,0,3100012, , , , , 통인동,0005,0001,11110,10800,1,효자,5,13,11110-204,61.49, ,5-1,11110,3
"   177,700", ,2008,2021,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),5,24,11110-2203,151.81, ,9,11110,8
"    78,000", ,1981,2021,새문안로3길,00012,00000,11110,03,0,4100158, , , , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,5,16,11110-15,91.53, ,238,11110,9
"    80,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,5,8,11110-2223,116.03, ,110,11110,14
"    31,700", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,3,11110-102,46.64, ,55,11110,5
"    26,100", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,9,11110-102,36.08, ,55,11110,8
"    29,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,19,11110-102,43.98, ,55,11110,7
"    30,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,24,11110-102,45.5, ,55,11110,8
"   120,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,10,11110-25,84.9, ,4,11110,11
"   123,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,14,11110-25,84.9, ,4,11110,13
"    77,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,8,11110-91,79.87, ,703,11110,12
"    84,800", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,5,19,11110-42,84.5, ,23-816,11110,5
"    62,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,22,11110-91,54.7, ,703,11110,2
"    79,500", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,5,25,11110-34,59.95, ,232,11110,2
"    68,800", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,26,11110-91,64.66, ,703,11110,12
"    64,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,28,11110-91,54.7, ,703,11110,11
"    61,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,31,11110-91,54.7, ,703,11110,2
"   110,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,5,8,11110-2234,114.7153, ,766,11110,5
"    12,000", ,2013,2021,난계로29가길,00016,00000,11110,01,0,4100029, , , , , 숭인동,1421,0000,11110,17500,1,버넷하임1,5,17,11110-2336,17.96, ,1421,11110,14
"    36,000", ,2000,2021,숭인동2길,00049,00006,11110,01,0,4100203, , , , , 숭인동,0569,0005,11110,17500,1,숭인모범102동,5,21,11110-138,59.74, ,569-5,11110,6
"   240,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,11,11110-2446,116.938, ,233,11110,7
"   157,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,14,11110-2446,59.855, ,233,11110,14
"   197,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,15,11110-2446,84.836, ,233,11110,16
"   160,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,19,11110-2446,59.471, ,233,11110,5
"   185,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),5,8,11110-2445,84.614, ,199,11110,8
"    18,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,5,11110-52,30.28, ,41-1,11110,1
"    21,500", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,28,11110-52,30.28, ,41-1,11110,3
"    74,500", ,1998,2021,평창문화로,00172,00000,11110,01,0,3100023, , , , , 평창동,0596,0000,11110,18300,1,삼성,5,23,11110-73,84.93, ,596,11110,12
"   210,000", ,2009,2021,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,5,28,11110-2246,238.858, ,108,11110,5
"   155,000", ,2004,2021,평창문화로,00118,00000,11110,01,0,3100023, , , , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,5,29,11110-146,210.53, ,45,11110,4
"   142,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,1,11110-2212,84.858, ,60,11110,11
"   126,990", ,2000,2021,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,5,21,11110-90,84.92, ,82,11110,14
"   115,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,23,11110-2212,59.993, ,60,11110,6
"   129,000", ,2008,2021,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,5,24,11110-2212,84.858, ,60,11110,1
"    32,000", ,1999,2021,자하문로,00055,00000,11110,08,0,3100012, , , , , 통인동,0005,0001,11110,10800,1,효자,5,13,11110-204,61.49, ,5-1,11110,3
"   177,700", ,2008,2021,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),5,24,11110-2203,151.81, ,9,11110,8
"    78,000", ,1981,2021,새문안로3길,00012,00000,11110,03,0,4100158, , , , , 신문로1가,0238,0000,11110,12000,1,신문로맨션,5,16,11110-15,91.53, ,238,11110,9
"    80,000", ,2008,2021,삼봉로,00095,00000,11110,04,0,3100006, , , , , 견지동,0110,0000,11110,12900,1,대성스카이렉스,5,8,11110-2223,116.03, ,110,11110,14
"    31,700", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,3,11110-102,46.64, ,55,11110,5
"    26,100", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,9,11110-102,36.08, ,55,11110,8
"    29,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,19,11110-102,43.98, ,55,11110,7
"    30,000", ,2003,2021,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,5,24,11110-102,45.5, ,55,11110,8
"   120,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,10,11110-25,84.9, ,4,11110,11
"   123,000", ,1995,2021,창경궁로,00265,00000,11110,07,0,3005008, , , , , 명륜2가,0004,0000,11110,17100,1,아남1,5,14,11110-25,84.9, ,4,11110,13
"    77,500", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,8,11110-91,79.87, ,703,11110,12
"    84,800", ,2003,2021,지봉로,00087,00000,11110,01,0,3005007, , , , , 창신동,0023,0816,11110,17400,1,창신이수,5,19,11110-42,84.5, ,23-816,11110,5
"    62,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,22,11110-91,54.7, ,703,11110,2
"    79,500", ,1999,2021,지봉로5길,00007,00000,11110,01,0,4100390, , , , , 창신동,0232,0000,11110,17400,1,두산,5,25,11110-34,59.95, ,232,11110,2
"    68,800", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,26,11110-91,64.66, ,703,11110,12
"    64,900", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,28,11110-91,54.7, ,703,11110,11
"    61,000", ,1993,2021,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,5,31,11110-91,54.7, ,703,11110,2
"   110,000", ,2009,2021,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,5,8,11110-2234,114.7153, ,766,11110,5
"    12,000", ,2013,2021,난계로29가길,00016,00000,11110,01,0,4100029, , , , , 숭인동,1421,0000,11110,17500,1,버넷하임1,5,17,11110-2336,17.96, ,1421,11110,14
"    36,000", ,2000,2021,숭인동2길,00049,00006,11110,01,0,4100203, , , , , 숭인동,0569,0005,11110,17500,1,숭인모범102동,5,21,11110-138,59.74, ,569-5,11110,6
"   240,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,11,11110-2446,116.938, ,233,11110,7
"   157,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,14,11110-2446,59.855, ,233,11110,14
"   197,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,15,11110-2446,84.836, ,233,11110,16
"   160,000", ,2017,2021,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),5,19,11110-2446,59.471, ,233,11110,5
"   185,000", ,2017,2021,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),5,8,11110-2445,84.614, ,199,11110,8
"    18,000", ,1971,2021,사직로,00021,00000,11110,07,0,3100005, , , , , 행촌동,0041,0001,11110,18100,1,대성아파트,5,5,11110-52,30.28, ,41-1,11110,1
